Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,NBP_nat,transp,evap,interc,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
-752,1.65836e-05,0.00672652,0.00262685,0.00261027,9.92851e-09,0,4.41569e-05,-2.75633e-05,-2.75633e-05,0.00178023,0.000205815,0.000335737,1.80889e-10,5.08822e-07,-4.10921e-07,2.11953e-07,0.0037437,0.0689861,0.0293585,0.0130907,0.045631,9.01774e-10,2.69881e-05,5.54192e-06,1.88989e-06,1.45107e-06,2.78033e-10,0,6.62594e-08,0.0032608,0.00144426,4.3397e-05,0.000132889,3.50903e-06,1.69298e-06
-751,0.000124961,0.0070346,0.00290504,0.00278008,9.14419e-09,0,4.42125e-05,8.07579e-05,8.07579e-05,0.00190627,0.000223378,0.000509747,2.61546e-12,3.7604e-07,-2.83436e-07,2.1222e-07,0.00512954,0.069014,0.0293591,0.0130131,0.0457617,8.55049e-10,3.49661e-05,6.80007e-06,1.79032e-06,1.6235e-06,2.5607e-10,0,6.80291e-08,0.00326118,0.00144425,4.26444e-05,0.000137552,5.44626e-07,1.32085e-07
-750,0.000263983,0.00738463,0.00304165,0.00277767,8.30611e-09,0,4.44168e-05,0.000219574,0.000219574,0.00194865,0.00021922,0.000515617,3.872e-12,3.92394e-07,-2.91753e-07,2.13201e-07,0.00512954,0.069012,0.0293591,0.0130023,0.0459942,8.55006e-10,3.2116e-05,6.71771e-06,9.80116e-07,1.57665e-06,2.326e-10,0,6.8452e-08,0.00326058,0.0014442,4.2793e-05,0.000137973,1.0392e-06,1.97505e-07
-749,0.000176229,0.00719104,0.00287694,0.00270071,8.13791e-09,0,4.45137e-05,0.000131723,0.000131723,0.00187759,0.000214432,0.000431878,4.46995e-11,4.7948e-07,-3.56922e-07,2.13666e-07,0.00404666,0.0689991,0.0293588,0.0130689,0.0460726,8.83706e-10,3.09956e-05,5.96602e-06,1.53966e-06,1.49139e-06,2.2789e-10,0,6.82529e-08,0.0032594,0.00144415,4.3385e-05,0.000137691,1.32283e-06,6.64654e-07
-748,0.000136283,0.00699096,0.00286189,0.00272561,7.96307e-09,0,4.45318e-05,9.17587e-05,9.17587e-05,0.00189124,0.000250534,0.000594015,3.67541e-11,3.54355e-07,-2.92984e-07,2.13753e-07,0.00658806,0.0690546,0.0293593,0.01305,0.0461279,8.63717e-10,3.05606e-05,6.45757e-06,1.50034e-06,1.59088e-06,2.22994e-10,0,6.80127e-08,0.00326014,0.00144413,4.31108e-05,0.000137266,1.66745e-06,3.00797e-07
-747,-9.09871e-05,0.00700358,0.0026391,0.00273009,8.88754e-09,0,4.44112e-05,-0.000135389,-0.000135389,0.00188065,0.000213932,0.000370864,8.46358e-11,5.48916e-07,-4.30214e-07,2.13174e-07,0.00431883,0.0690665,0.0293597,0.0130268,0.0460042,8.82036e-10,2.72814e-05,5.6605e-06,1.46976e-06,1.41427e-06,2.48882e-10,0,6.65548e-08,0.00326058,0.00144412,4.256e-05,0.000134326,3.51072e-06,1.38353e-06
-746,-2.05859e-06,0.00652331,0.00269631,0.00269837,9.19675e-09,0,4.43311e-05,-4.63805e-05,-4.63805e-05,0.00195236,0.000229815,0.000449143,3.50992e-12,3.96691e-07,-2.83106e-07,2.12789e-07,0.00450899,0.0691233,0.0293604,0.0130198,0.0459083,8.85102e-10,3.12255e-05,6.80842e-06,2.16525e-06,1.85566e-06,2.57541e-10,0,6.71411e-08,0.0032619,0.00144412,4.27582e-05,0.000135397,1.67991e-06,2.57556e-07
-745,-7.37128e-05,0.00707748,0.00269274,0.00276645,9.51845e-09,0,4.42966e-05,-0.000118,-0.000118,0.001908,0.00019312,0.00035135,2.59197e-11,5.51873e-07,-3.8338e-07,2.12624e-07,0.00360601,0.0690683,0.0293601,0.0130172,0.0458481,8.55647e-10,3.18308e-05,5.87377e-06,1.14411e-06,1.4311e-06,2.6655e-10,0,6.77604e-08,0.00326015,0.00144407,4.27914e-05,0.000136715,1.67549e-06,8.80072e-07
-744,-7.99651e-05,0.00690583,0.00268816,0.00276813,9.7071e-09,0,4.42193e-05,-0.000124175,-0.000124175,0.00193526,0.000219932,0.000466182,5.57238e-12,4.05011e-07,-3.06445e-07,2.12253e-07,0.00451079,0.0690614,0.0293602,0.0129899,0.0457584,8.72882e-10,3.07105e-05,6.57187e-06,1.63539e-06,1.6873e-06,2.71833e-10,0,6.77547e-08,0.0032605,0.00144405,4.28345e-05,0.00013633,1.78804e-06,7.37342e-07
-743,0.000169446,0.00721212,0.0029626,0.00279315,8.9539e-09,0,4.43518e-05,0.000125103,0.000125103,0.00192343,0.000221012,0.000514261,3.56548e-12,3.74556e-07,-2.84556e-07,2.12889e-07,0.00512954,0.0690505,0.0293603,0.0129512,0.0459333,8.55062e-10,3.36547e-05,6.98397e-06,1.42185e-06,1.63203e-06,2.50741e-10,0,6.88065e-08,0.00326013,0.00144401,4.26769e-05,0.000138688,7.02491e-07,1.37941e-07
-742,3.32564e-05,0.00715454,0.00279192,0.00275866,8.97877e-09,0,4.43702e-05,-1.11049e-05,-1.11049e-05,0.00196414,0.000219182,0.000470092,7.44705e-12,4.17167e-07,-3.11637e-07,2.12977e-07,0.00451079,0.0690312,0.0293603,0.012949,0.0459439,8.73013e-10,2.88925e-05,6.2678e-06,1.26673e-06,1.62489e-06,2.51437e-10,0,6.7752e-08,0.00326026,0.00144398,4.26657e-05,0.000136358,2.2644e-06,1.08083e-06
-741,-3.84743e-05,0.00660153,0.00266837,0.00270685,9.46901e-09,0,4.42742e-05,-8.2739e-05,-8.2739e-05,0.00196391,0.000229577,0.000510829,3.6056e-11,4.14104e-07,-3.12554e-07,2.12516e-07,0.00519326,0.0690735,0.0293607,0.012931,0.0458372,9.06436e-10,2.8373e-05,6.55008e-06,2.32663e-06,1.7761e-06,2.65166e-10,0,6.67808e-08,0.00326171,0.00144398,4.25089e-05,0.000134235,2.71565e-06,8.41429e-07
-740,-4.49343e-05,0.00656154,0.00257317,0.00261811,1.02381e-08,0,4.42143e-05,-8.91384e-05,-8.91384e-05,0.00177166,0.000204843,0.000338821,1.76157e-10,5.12471e-07,-4.10796e-07,2.12229e-07,0.0037437,0.0690732,0.0293603,0.0130166,0.045663,9.01465e-10,2.90125e-05,5.79265e-06,2.03232e-06,1.49474e-06,2.86702e-10,0,6.65784e-08,0.00326078,0.00144394,4.3157e-05,0.000133207,3.05611e-06,1.20598e-06
-739,2.1486e-05,0.00660165,0.00264851,0.00262702,1.05195e-08,-4.65014e-23,7.51675e-05,-5.36709e-05,-5.36709e-05,0.0018598,0.000197529,0.000439183,3.91451e-11,4.38527e-07,-3.53591e-07,3.60804e-07,0.00508987,0.0690609,0.0293598,0.0130895,0.0455489,8.58504e-10,3.08009e-05,6.32051e-06,2.09582e-06,1.65505e-06,2.94583e-10,-4.34739e-24,1.135e-07,0.00325958,0.00144389,4.36457e-05,0.0001342,2.76384e-06,6.57832e-07
-738,0.000117585,0.00705748,0.00290772,0.00279013,9.81042e-09,0,4.42539e-05,7.33407e-05,7.33407e-05,0.001906,0.000222755,0.000510502,3.11249e-12,3.80199e-07,-2.832e-07,2.12419e-07,0.00512954,0.0690722,0.0293606,0.013005,0.0456957,8.55073e-10,3.33583e-05,6.84823e-06,1.4353e-06,1.64953e-06,2.74726e-10,0,6.80385e-08,0.00326037,0.00144388,4.28408e-05,0.000136995,6.72887e-07,1.21491e-07
-737,-0.000122031,0.00684164,0.00254611,0.00266814,1.06778e-08,0,4.4064e-05,-0.000166085,-0.000166085,0.00177256,0.000218281,0.000320431,3.20801e-11,5.28445e-07,-4.26674e-07,2.11507e-07,0.00380993,0.0691426,0.0293617,0.0129462,0.0455184,9.01987e-10,2.56676e-05,5.85469e-06,1.14364e-06,1.37079e-06,2.99015e-10,0,6.57384e-08,0.00326313,0.00144391,4.22091e-05,0.000132243,2.52678e-06,1.04612e-06
-736,-0.000107411,0.00659143,0.0026068,0.00271421,1.10088e-08,0,4.39689e-05,-0.000151369,-0.000151369,0.00185811,0.000231302,0.000378442,4.36624e-12,4.57695e-07,-3.30256e-07,2.11051e-07,0.00412989,0.0691465,0.0293621,0.0129108,0.0453987,9.17862e-10,3.15616e-05,6.57851e-06,1.98502e-06,1.69321e-06,3.08284e-10,0,6.65807e-08,0.00326289,0.00144389,4.20157e-05,0.000134173,1.19973e-06,5.16437e-07
-735,5.1149e-05,0.00696209,0.0028377,0.00278655,1.03029e-08,0,4.40264e-05,7.13286e-06,7.13286e-06,0.00204949,0.000222871,0.000388232,2.33328e-11,4.753e-07,-3.31467e-07,2.11327e-07,0.00375441,0.0690994,0.0293621,0.0128773,0.0454867,8.67678e-10,3.22934e-05,6.97365e-06,1.13149e-06,1.84058e-06,2.88517e-10,0,6.74533e-08,0.00326134,0.00144384,4.20904e-05,0.000135923,1.61158e-06,4.79838e-07
-734,0.000125699,0.00685072,0.00278934,0.00266364,9.97657e-09,0,4.40828e-05,8.16266e-05,8.16266e-05,0.00191614,0.000210792,0.000449413,7.30795e-12,4.05131e-07,-3.01127e-07,2.11598e-07,0.00524695,0.0690922,0.0293618,0.0129236,0.0455295,8.36037e-10,2.97267e-05,6.37969e-06,2.14828e-06,1.64232e-06,2.79379e-10,0,6.7135e-08,0.0032611,0.00144381,4.26059e-05,0.000134952,1.78733e-06,4.22892e-07
-733,-0.000121161,0.00675668,0.00253533,0.00265649,1.0769e-08,0,4.38721e-05,-0.000165022,-0.000165022,0.00176859,0.000218645,0.000318278,3.35239e-11,5.2143e-07,-4.24006e-07,2.10586e-07,0.00380993,0.0691548,0.0293628,0.0128691,0.0453566,9.01985e-10,2.72697e-05,5.86172e-06,1.79033e-06,1.39273e-06,3.0157e-10,0,6.55809e-08,0.00326316,0.00144383,4.19437e-05,0.000132259,2.19107e-06,8.55119e-07
-732,-9.47186e-05,0.00660202,0.00261072,0.00270544,1.11484e-08,0,4.37918e-05,-0.000138499,-0.000138499,0.00185575,0.000231242,0.000375352,3.31835e-12,4.52357e-07,-3.3062e-07,2.10201e-07,0.00412989,0.0691572,0.029363,0.0128483,0.0452368,9.17755e-10,3.14012e-05,6.5738e-06,1.87276e-06,1.71474e-06,3.12195e-10,0,6.6561e-08,0.00326272,0.0014438,4.20289e-05,0.000133643,1.22115e-06,5.69421e-07
-731,0.000164619,0.00687599,0.00286042,0.0026958,1.0303e-08,0,4.39859e-05,0.000120643,0.000120643,0.00186308,0.000221992,0.000469161,4.01645e-11,4.38715e-07,-3.30522e-07,2.11132e-07,0.00450625,0.0690501,0.0293618,0.0129382,0.0453749,8.85334e-10,3.25028e-05,6.30768e-06,1.21614e-06,1.65789e-06,2.8852e-10,0,6.77583e-08,0.00325888,0.00144371,4.29511e-05,0.000135916,2.32081e-06,4.83267e-07
-730,8.95232e-05,0.00687531,0.00272275,0.00263323,1.01396e-08,0,7.35817e-05,1.59516e-05,1.59516e-05,0.00191308,0.000193612,0.000375187,1.70477e-10,4.99366e-07,-3.93912e-07,3.53192e-07,0.00460866,0.0689906,0.0293608,0.0130263,0.0453625,8.47841e-10,2.74316e-05,5.64224e-06,2.21884e-06,1.58457e-06,2.83944e-10,0,1.1147e-07,0.0032579,0.00144367,4.34338e-05,0.000133229,3.7673e-06,1.48364e-06
-729,0.000128287,0.00710401,0.00291864,0.00279036,9.31101e-09,0,4.40623e-05,8.42336e-05,8.42336e-05,0.00206867,0.000223076,0.000389136,2.2635e-11,4.69638e-07,-3.35476e-07,2.11499e-07,0.00375441,0.0690048,0.0293613,0.0129533,0.0455058,8.67984e-10,3.29457e-05,6.451e-06,2.02077e-06,1.75492e-06,2.60741e-10,0,6.73617e-08,0.00325875,0.00144366,4.27789e-05,0.000135562,1.82937e-06,5.5829e-07
-728,4.12673e-06,0.00679565,0.00272254,0.00271842,9.47031e-09,0,4.40212e-05,-3.9885e-05,-3.9885e-05,0.00185076,0.000232087,0.0003997,3.42283e-11,4.47721e-07,-3.48074e-07,2.11302e-07,0.00389423,0.0690028,0.0293612,0.0129452,0.0454763,8.96313e-10,2.85671e-05,5.88109e-06,1.91427e-06,1.51503e-06,2.65202e-10,0,6.65258e-08,0.00325912,0.00144364,4.2715e-05,0.000133485,2.45257e-06,1.2427e-06
-727,5.51939e-05,0.00671704,0.00279156,0.00273637,9.37232e-09,0,4.39952e-05,1.1208e-05,1.1208e-05,0.00197189,0.000216479,0.000435487,4.71607e-13,3.83574e-07,-2.64531e-07,2.11177e-07,0.0041004,0.0690479,0.0293618,0.0129052,0.0454826,9.041e-10,3.12387e-05,6.58774e-06,1.69985e-06,1.84906e-06,2.62458e-10,0,6.67737e-08,0.00326006,0.00144363,4.25883e-05,0.000134051,1.96047e-06,4.34157e-07
-726,0.000114217,0.00709061,0.00289967,0.00278545,8.73589e-09,0,4.40544e-05,7.01711e-05,7.01711e-05,0.00207621,0.000220151,0.000392956,2.26666e-11,4.7133e-07,-3.36177e-07,2.11461e-07,0.00375441,0.0690332,0.0293621,0.0128552,0.0456178,8.68311e-10,3.21398e-05,6.58473e-06,1.10477e-06,1.7688e-06,2.44636e-10,0,6.72144e-08,0.00325923,0.00144359,4.20884e-05,0.00013585,1.88666e-06,6.34225e-07
-725,0.00018773,0.0072731,0.00297488,0.00278715,8.11764e-09,0,4.41793e-05,0.000143559,0.000143559,0.00209774,0.000219111,0.00039596,2.60465e-11,4.77311e-07,-3.42602e-07,2.12061e-07,0.00375441,0.0690206,0.029362,0.0128406,0.0457888,8.69429e-10,3.14712e-05,6.48739e-06,1.41824e-06,1.74098e-06,2.27323e-10,0,6.75392e-08,0.00325853,0.00144355,4.21492e-05,0.000136202,2.25039e-06,8.15857e-07
-724,0.000236046,0.00709615,0.00292976,0.00269372,7.87399e-09,0,4.43355e-05,0.000191719,0.000191719,0.00194281,0.000210623,0.000403997,9.8663e-12,5.05432e-07,-3.91974e-07,2.1281e-07,0.00477784,0.0690123,0.0293615,0.0129099,0.0459198,8.32526e-10,3.07801e-05,6.1761e-06,2.08981e-06,1.5954e-06,2.205e-10,0,6.77433e-08,0.00325728,0.0014435,4.27678e-05,0.000136151,2.62497e-06,5.65805e-07
-723,1.22977e-06,0.00675968,0.00269745,0.00269622,8.21797e-09,0,4.4287e-05,-4.3049e-05,-4.3049e-05,0.0018708,0.000225028,0.000464228,7.4844e-11,4.07881e-07,-3.1233e-07,2.12577e-07,0.00451352,0.0690204,0.0293614,0.0129384,0.0458403,8.91767e-10,2.84591e-05,5.90955e-06,1.93154e-06,1.5892e-06,2.30132e-10,0,6.68715e-08,0.00325755,0.00144348,4.28182e-05,0.000134333,2.93651e-06,1.33997e-06
-722,6.25371e-05,0.00702136,0.0028564,0.00279386,7.94265e-09,0,4.42754e-05,1.82696e-05,1.82696e-05,0.00207703,0.000219105,0.000400919,2.20706e-11,4.77066e-07,-3.38336e-07,2.12522e-07,0.00375441,0.069041,0.029362,0.0128794,0.0458973,8.68567e-10,3.30689e-05,6.70598e-06,1.53841e-06,1.77446e-06,2.22422e-10,0,6.76947e-08,0.00325767,0.00144346,4.23817e-05,0.00013694,1.62011e-06,5.35514e-07
-721,3.78411e-05,0.00692283,0.00276197,0.00272413,8.10311e-09,0,4.42319e-05,-6.38272e-06,-6.38272e-06,0.00197985,0.000205841,0.000466327,1.07619e-11,3.98515e-07,-3.03443e-07,2.12313e-07,0.0044552,0.069058,0.0293622,0.012885,0.0458685,8.78331e-10,3.01232e-05,6.15641e-06,1.66259e-06,1.64708e-06,2.26916e-10,0,6.72914e-08,0.00325795,0.00144343,4.25187e-05,0.000136139,1.90074e-06,5.54713e-07
-720,0.000124638,0.00689863,0.00283059,0.00270595,8.11151e-09,0,4.42911e-05,8.03551e-05,8.03551e-05,0.00191508,0.000211363,0.000403752,8.8432e-12,5.08364e-07,-3.87626e-07,2.12598e-07,0.00477784,0.0690519,0.0293619,0.0129352,0.045905,8.32459e-10,3.15655e-05,6.76666e-06,1.4658e-06,1.67519e-06,2.27151e-10,0,6.79106e-08,0.00325672,0.00144338,4.31117e-05,0.000136832,2.18189e-06,3.59649e-07
-719,-7.06497e-05,0.00700744,0.00265913,0.00272978,8.72056e-09,0,4.41794e-05,-0.00011482,-0.00011482,0.001875,0.000200459,0.000444029,2.97196e-11,4.4846e-07,-3.42536e-07,2.12061e-07,0.00476041,0.0692547,0.029481,0.0129187,0.0457885,8.4925e-10,2.86249e-05,6.06234e-06,1.59063e-06,1.44367e-06,2.44207e-10,0,6.68558e-08,0.00325631,0.00144271,4.276e-05,0.000134631,3.10268e-06,1.05502e-06
-718,-9.10451e-05,0.00661802,0.00256985,0.00266089,9.45102e-09,0,4.40206e-05,-0.000135056,-0.000135056,0.0017737,0.000220428,0.000449686,6.31385e-11,4.67613e-07,-3.59741e-07,2.11299e-07,0.00548821,0.0692977,0.0294814,0.0129133,0.0456162,8.80453e-10,3.02112e-05,5.66092e-06,1.97209e-06,1.40721e-06,2.64662e-10,0,6.66268e-08,0.00325747,0.00144271,4.26686e-05,0.000134657,1.93975e-06,4.88903e-07
-717,8.39842e-05,0.00678723,0.00278588,0.00270189,9.32687e-09,0,4.41013e-05,3.98922e-05,3.98922e-05,0.00189393,0.000214282,0.000395152,1.00942e-11,4.85294e-07,-3.79492e-07,2.11686e-07,0.00477784,0.0692771,0.0294811,0.0129418,0.0456484,8.32813e-10,3.24551e-05,6.91726e-06,8.98673e-07,1.7016e-06,2.61185e-10,0,6.79498e-08,0.00325614,0.00144266,4.30024e-05,0.000136807,1.74572e-06,2.62056e-07
-716,0.000150076,0.00692695,0.00283995,0.00268987,9.07115e-09,0,4.41837e-05,0.000105902,0.000105902,0.00190187,0.000214187,0.000396806,1.05066e-11,4.90651e-07,-3.8331e-07,2.12082e-07,0.00477784,0.0692774,0.0294811,0.0129763,0.0457198,8.32924e-10,3.06895e-05,6.6992e-06,8.70317e-07,1.67913e-06,2.54024e-10,0,6.77902e-08,0.0032561,0.00144263,4.3393e-05,0.000136531,2.27282e-06,3.99504e-07
-715,-3.78201e-05,0.00675567,0.0026169,0.00265472,9.64655e-09,0,4.40715e-05,-8.1882e-05,-8.1882e-05,0.00178199,0.000220552,0.000447973,6.08531e-11,4.7097e-07,-3.66654e-07,2.11543e-07,0.00548821,0.0693343,0.0294817,0.0129656,0.045592,8.80601e-10,2.78512e-05,5.44261e-06,1.3871e-06,1.36887e-06,2.70138e-10,0,6.64857e-08,0.0032586,0.00144265,4.30659e-05,0.00013375,2.39057e-06,8.08984e-07
-714,0.000114272,0.00685732,0.00283167,0.00271739,9.11359e-09,0,4.42022e-05,7.00788e-05,7.00788e-05,0.00187059,0.000219677,0.000476696,3.70596e-11,4.31809e-07,-3.34074e-07,2.12171e-07,0.00450625,0.0692627,0.029481,0.0130239,0.0456757,8.92396e-10,3.33675e-05,6.15204e-06,9.11576e-07,1.64239e-06,2.55213e-10,0,6.80041e-08,0.00325618,0.00144259,4.33946e-05,0.000137129,2.11308e-06,4.65325e-07
-713,0.000184161,0.00718621,0.00289866,0.00271449,8.59238e-09,0,4.43275e-05,0.000139842,0.000139842,0.0019916,0.000211408,0.000441042,7.46431e-11,4.21178e-07,-3.3206e-07,2.12772e-07,0.00442047,0.0692368,0.0294808,0.0130659,0.0457996,9.29849e-10,3.00268e-05,6.14338e-06,1.1723e-06,1.51588e-06,2.40617e-10,0,6.76814e-08,0.00325612,0.00144256,4.36029e-05,0.000136169,2.7005e-06,9.66802e-07
-712,0.000239641,0.00717335,0.00292222,0.00268258,8.22911e-09,0,4.44869e-05,0.000195162,0.000195162,0.00198263,0.000198209,0.00044643,7.15251e-12,4.53382e-07,-3.2733e-07,2.13537e-07,0.00439161,0.0692242,0.0294804,0.0131443,0.0459292,9.2169e-10,3.14869e-05,6.05173e-06,1.52152e-06,1.56739e-06,2.30444e-10,0,6.81781e-08,0.00325583,0.00144252,4.41581e-05,0.000136749,2.0167e-06,7.83344e-07
-711,0.000102012,0.00695608,0.00288343,0.00278142,8.00212e-09,0,4.44643e-05,5.75553e-05,5.75553e-05,0.00201686,0.000215439,0.000444613,4.84175e-13,3.95964e-07,-2.69442e-07,2.13429e-07,0.0041004,0.069286,0.0294816,0.0130628,0.0460067,9.14777e-10,3.01331e-05,6.47133e-06,1.05123e-06,1.78833e-06,2.24088e-10,0,6.74369e-08,0.00325826,0.00144254,4.32541e-05,0.000136085,2.10779e-06,4.98504e-07
-710,3.30795e-05,0.00675748,0.00273729,0.00270421,8.25393e-09,0,4.4461e-05,-1.13732e-05,-1.13732e-05,0.00190622,0.000203283,0.000414127,1.77639e-11,4.69036e-07,-3.57022e-07,2.13413e-07,0.00407644,0.0692929,0.0294817,0.0130858,0.0459656,8.95718e-10,2.92611e-05,5.91133e-06,1.24316e-06,1.6038e-06,2.31139e-10,0,6.71336e-08,0.00325868,0.00144253,4.32544e-05,0.000135057,2.50722e-06,9.99456e-07
-709,-0.000166316,0.0067685,0.0025186,0.00268491,9.38518e-09,0,4.42298e-05,-0.000210536,-0.000210536,0.00178409,0.000216709,0.000325011,3.83054e-11,5.30762e-07,-4.29743e-07,2.12303e-07,0.00380993,0.0693805,0.0294831,0.0129997,0.045754,9.02771e-10,2.79649e-05,5.84926e-06,1.87689e-06,1.32474e-06,2.62818e-10,0,6.59696e-08,0.00326142,0.00144257,4.22248e-05,0.00013335,2.10861e-06,7.80349e-07
-708,-8.93032e-05,0.0066333,0.00264088,0.00273019,9.94462e-09,0,4.4164e-05,-0.000133457,-0.000133457,0.00193634,0.000207975,0.000458047,8.55877e-12,3.93905e-07,-3.01839e-07,2.11987e-07,0.0044552,0.0693774,0.0294833,0.0129797,0.0456438,8.78767e-10,3.25581e-05,6.62745e-06,1.26234e-06,1.69592e-06,2.78485e-10,0,6.72264e-08,0.00326068,0.00144253,4.22845e-05,0.000135997,1.03652e-06,2.48643e-07
-707,6.62851e-05,0.00677226,0.00271037,0.00264409,1.00493e-08,0,7.34563e-05,-7.16106e-06,-7.16106e-06,0.00189313,0.00019296,0.000440721,3.62743e-11,4.47968e-07,-3.59544e-07,3.5259e-07,0.00508987,0.0693049,0.0294823,0.0130852,0.0456039,8.49308e-10,2.89909e-05,6.28923e-06,1.26102e-06,1.6517e-06,2.81417e-10,0,1.10987e-07,0.00325832,0.00144246,4.33295e-05,0.000134791,3.15295e-06,9.34766e-07
-706,0.000125793,0.00702455,0.00283556,0.00270977,9.664e-09,0,4.43277e-05,8.14746e-05,8.14746e-05,0.00196372,0.000211891,0.000439083,7.03052e-11,4.1719e-07,-3.31223e-07,2.12773e-07,0.00442047,0.0692798,0.029482,0.0131178,0.0456782,9.29285e-10,3.14045e-05,6.24462e-06,1.55941e-06,1.54241e-06,2.70626e-10,0,6.75046e-08,0.00325805,0.00144243,4.35451e-05,0.000135615,2.46797e-06,7.64566e-07
-705,-3.26152e-05,0.00720158,0.0027392,0.00277182,9.89076e-09,0,4.42963e-05,-7.69016e-05,-7.69016e-05,0.00191624,0.000193443,0.000349389,2.71802e-11,5.47611e-07,-3.88576e-07,2.12622e-07,0.00360601,0.0692378,0.0294818,0.013092,0.0456694,8.56566e-10,3.08182e-05,5.39273e-06,1.60776e-06,1.37737e-06,2.76976e-10,0,6.74257e-08,0.00325804,0.00144241,4.3175e-05,0.000135723,1.92019e-06,1.28646e-06
-704,-3.58074e-05,0.00666372,0.00259507,0.00263088,1.04647e-08,0,4.42281e-05,-8.0025e-05,-8.0025e-05,0.00178089,0.000203541,0.000336102,1.78608e-10,5.10943e-07,-4.13343e-07,2.12295e-07,0.0037437,0.0692535,0.0294814,0.0131564,0.0455095,9.02516e-10,2.787e-05,5.74166e-06,1.96816e-06,1.49823e-06,2.93049e-10,0,6.65882e-08,0.0032582,0.00144239,4.37194e-05,0.000132949,3.30202e-06,1.43354e-06
-703,-0.000119986,0.00682843,0.00261593,0.00273592,1.07812e-08,0,4.41009e-05,-0.000164076,-0.000164076,0.00184393,0.000203968,0.000433172,3.09095e-11,4.45554e-07,-3.38073e-07,2.11685e-07,0.00476041,0.069269,0.0294816,0.0131045,0.0453821,8.56252e-10,3.08343e-05,6.06693e-06,1.73635e-06,1.47188e-06,3.01911e-10,0,6.65824e-08,0.00325922,0.00144238,4.30766e-05,0.000133507,2.6936e-06,7.83971e-07
-702,0.00014484,0.00689917,0.0028138,0.00266896,1.02052e-08,0,4.42373e-05,0.000100613,0.000100613,0.00193863,0.000199684,0.000436272,7.28477e-12,4.47214e-07,-3.20815e-07,2.12339e-07,0.00439161,0.0692288,0.029481,0.0131748,0.0454529,9.20124e-10,3.26302e-05,6.45245e-06,1.34808e-06,1.66848e-06,2.85783e-10,0,6.79117e-08,0.00325771,0.00144233,4.37842e-05,0.00013577,1.71588e-06,5.48945e-07
-701,8.87987e-05,0.00710937,0.00283801,0.00274921,9.67204e-09,0,4.42614e-05,4.45469e-05,4.45469e-05,0.00197127,0.000219986,0.00041209,2.37825e-11,4.26473e-07,-3.34403e-07,2.12455e-07,0.00411171,0.0692259,0.0294813,0.0131393,0.0455361,8.96089e-10,3.04367e-05,6.34281e-06,1.24786e-06,1.58802e-06,2.70851e-10,0,6.73766e-08,0.00325848,0.00144232,4.34562e-05,0.000135303,1.92712e-06,6.36327e-07
-700,3.26643e-05,0.0067994,0.00268032,0.00264766,9.83352e-09,0,7.36864e-05,-4.10123e-05,-4.10123e-05,0.0019105,0.000192345,0.000378092,1.65717e-10,5.00614e-07,-3.94509e-07,3.53695e-07,0.00460866,0.0691827,0.0294804,0.0132098,0.045468,8.48089e-10,2.77151e-05,5.66965e-06,1.77899e-06,1.58065e-06,2.75373e-10,0,1.11029e-07,0.00325756,0.00144228,4.37216e-05,0.000133029,3.72049e-06,1.46334e-06
-699,-0.000152958,0.0067014,0.00252392,0.00267688,1.0587e-08,0,4.40072e-05,-0.000196955,-0.000196955,0.00177035,0.000219332,0.000317249,3.18961e-11,5.18611e-07,-4.23411e-07,2.11235e-07,0.00380993,0.0692728,0.0294818,0.0130998,0.0452914,9.01903e-10,2.88593e-05,5.68238e-06,2.58773e-06,1.36568e-06,2.96474e-10,0,6.56699e-08,0.0032606,0.00144233,4.24945e-05,0.000132377,1.93937e-06,7.92759e-07
-698,-3.84336e-05,0.00656098,0.002713,0.00275143,1.05528e-08,0,4.39494e-05,-8.23724e-05,-8.23724e-05,0.00195182,0.000216355,0.000429404,5.58186e-13,3.79119e-07,-2.60827e-07,2.10957e-07,0.0041004,0.0692822,0.0294822,0.0130465,0.0452531,8.99614e-10,3.21926e-05,6.96246e-06,9.84639e-07,1.90103e-06,2.95515e-10,0,6.6707e-08,0.00326055,0.0014423,4.25483e-05,0.000134298,1.40133e-06,2.58403e-07
