Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,transp,evap,interc,wd,CH4 emiss.,CH4 sink,CH4 fire,CH4 rice,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3,ProductN,estab_storageC,estab_storageN
(AD),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(m2),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 gC/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 dm3/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 gCH4/yr),(2.67018e+09 dm3/yr),(2.67018e+09 gCH4),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gC),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN/yr),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gN),(2.67018e+09 gC),(2.67018e+09 gN)
1613,-13.2811,1993.05,552.853,566.134,0.032945,0,10.9843,3.20422e+07,1.75987,0.266173,-26.26,587.552,45.8131,84.5573,0,0.0030933,-0.00109466,0.0527246,0,1392.6,12216.3,4432.05,2535.79,13900.8,0.000789883,62.0756,5.89419,2.31007,1.44712,0.633792,0.00109351,-0.0023388,0.0308031,0.0213952,0.000855069,330.129,216.523,11.2638,80.4163,0.0569683,0.030823,0.199231,240,24
1614,-35.9455,1936.13,529.976,565.921,0.043958,0,10.9324,3.20422e+07,1.67963,0.237343,-48.7575,562.893,52.2957,124.849,0,0.0136621,-0.00478297,0.0524754,0,1689.2,12230.9,4424.72,2477.56,13895.9,0.00593973,61.8382,5.9621,2.46824,1.185,0.798415,0.0014599,-0.00212881,0.0305472,0.0205257,0.00076238,330.255,216.222,11.0225,80.0917,0.0599716,0.0334068,0.198469,240,24
1615,-115.333,1814.12,439.002,554.335,0.0471872,0,10.8103,3.20422e+07,1.67886,0.21423,-127.998,600.947,54.0372,92.9518,0,0.01944,-0.00717831,0.0518894,0,1368.6,12229.1,4420.56,2436.03,13811.5,0.00116563,61.624,5.17437,1.81333,1.90104,0.752777,0.00156609,-0.00220724,0.0299691,0.0203016,0.000688072,330.234,216.094,10.923,78.9902,0.0846581,0.036473,0.197781,240,24
1616,-28.418,1902.95,515.627,544.045,0.0539777,0,10.7763,3.20422e+07,1.45748,0.195691,-40.7947,576.57,55.2018,90.9365,0,0.00241519,-0.000709618,0.0517262,0,1418,12212.3,4418.66,2408.08,13815.7,0.00027768,61.4283,5.88391,2.45954,1.20458,1.98587,0.00179222,-0.00233289,0.0303323,0.0173338,0.000628469,329.906,216.056,10.7187,80.267,0.0749819,0.0392253,0.197153,240,24
1617,-24.1539,1882.3,514.652,538.806,0.0588818,0,10.7505,3.20422e+07,1.53214,0.180811,-36.5596,574.327,54.1281,89.6157,0,0.00212315,-0.000648127,0.0516026,0,1418.03,12191,4418.49,2388.54,13820.1,0.000154074,61.2475,5.35472,1.66922,1.63408,0.349407,0.00195575,-0.00280794,0.0298921,0.0180536,0.000580631,329.5,216.109,10.5704,79.5071,0.0581491,0.0425507,0.196572,240,24
1618,85.3648,2086.61,634.534,549.169,0.0437803,0,10.801,3.20422e+07,1.76359,0.168858,72.6749,621,43.5039,59.2904,0,0.000536126,-0.000161913,0.0518448,0,848.2,12172,4420.51,2416.76,13883.7,0.000300067,61.0786,6.052,3.06099,0.996932,1.90346,0.00145456,-0.00315266,0.0302618,0.0210467,0.000542204,329.08,216.262,10.5426,80.8148,0.0448029,0.0561488,0.19603,240,24
1619,94.684,2117.9,648.622,553.938,0.0277136,0,10.8827,3.20422e+07,1.66576,0.159248,82.0039,628.408,43.3719,60.5744,0,0.000375134,-0.000120502,0.0522368,0,776.1,12161.6,4422.62,2418.09,13975,0.00015534,60.9194,6.11658,2.48384,0.859035,0.82405,0.000923289,-0.00324514,0.0303748,0.0201629,0.000511308,328.726,216.422,10.4499,81.1848,0.0443181,0.0512253,0.195518,240,24
1620,45.1935,2080.34,601.26,556.067,0.0273787,0,10.9096,3.20422e+07,1.64022,0.151511,32.5166,601.511,43.2195,79.7335,0,0.00631933,-0.0023335,0.052366,0,1037,12159.6,4419.45,2398.69,14029.1,0.00111021,60.7679,5.92164,2.67441,0.943062,0.919083,0.000912161,-0.00276771,0.0304284,0.0198326,0.000486435,328.456,216.304,10.3674,81.4646,0.0532722,0.0444677,0.195032,240,24
1621,6.74257,2005.54,561.42,554.678,0.0291421,0,25.8877,3.20422e+07,1.59245,0.145274,-20.8547,584.965,42.4107,92.5348,0,0.00202381,-0.000677041,0.124261,0,1392.56,12155,4421.64,2425.42,13986.2,0.000814087,60.6226,5.67497,2.42364,1.16488,0.708288,0.000967909,-0.00286017,0.0719968,0.0193344,0.000466383,328.176,216.472,10.5132,81.0346,0.054015,0.0644312,0.194566,240,24
1622,29.5703,2073.14,585.282,555.711,0.038192,0,10.9134,3.20422e+07,1.59354,0.140236,16.9593,621.089,39.9044,62.8205,0,0.00394404,-0.00135212,0.0523845,0,807.5,12148.3,4419.14,2453.56,13981.9,0.000167375,60.4824,6.0257,2.90896,0.860852,1.13528,0.00126866,-0.00252707,0.0304458,0.0191533,0.000450186,327.878,216.389,10.6049,81.4952,0.0496025,0.0430555,0.194115,240,24
1623,-3.44402,2100.56,579.272,582.716,0.0300401,0,10.8865,3.20422e+07,1.60884,0.136157,-16.0467,615.349,47.2429,79.3738,0,0.00242004,-0.000793325,0.0522551,0,1115.63,12158.9,4418.42,2427.66,13981.3,0.000185703,60.3462,5.99478,2.8564,0.980412,0.887522,0.000997019,-0.00257439,0.0303759,0.0192085,0.000437075,327.753,216.407,10.3467,81.7345,0.0577343,0.0395858,0.193678,240,24
1624,-20.7948,1952.75,538.861,559.656,0.038717,0,10.8489,3.20422e+07,1.56113,0.132846,-33.3027,563.291,51.1726,125.908,0,0.00734716,-0.00244213,0.0520749,0,1689.2,12169.1,4412.78,2391.66,13974,0.00189726,60.2134,5.50464,2.36769,1.17739,0.381693,0.00128558,-0.00246432,0.0300928,0.0188526,0.000426432,327.578,216.184,10.1599,81.255,0.0653855,0.0325711,0.193252,240,24
1625,17.7838,2034.45,566.766,548.982,0.0522449,0,10.8585,3.20422e+07,1.61758,0.13015,5.2285,592.321,35.3674,34.8778,0,0.00294672,-0.00119425,0.0521206,0,435.755,12150.7,4414.83,2416.46,13972.9,0.000215184,60.0832,5.85393,2.7505,0.820583,1.3511,0.00173639,-0.00435994,0.0304039,0.0191169,0.000417764,327.062,216.341,10.345,82.0593,0.0309532,0.0803015,0.192834,240,24
1626,-4.04902,2049.51,569.682,573.731,0.0389486,0,10.846,3.20422e+07,1.61055,0.127945,-16.5946,605.724,46.8003,79.9574,0,0.000114788,-5.22529e-05,0.0520609,0,1034,12150.7,4417.36,2397.47,13975.5,0.000338899,59.9553,6.02552,1.88878,0.78992,0.445957,0.0012936,-0.0296793,0.0303013,0.0189912,0.000410676,326.789,216.534,10.1666,82.1624,0.0509055,0.0469935,0.192423,240,24
1627,3.56028,2019.8,552.214,548.653,0.0469276,0,10.8643,3.20422e+07,1.61734,0.126133,-9.00334,609.302,44.2625,78.407,0,0.00547636,-0.00178349,0.0521487,0,1034,12144.6,4412.32,2400.22,13970,0.00635148,59.8291,5.36384,2.10527,1.19899,0.481808,0.00155912,-0.0394669,0.0302207,0.0188728,0.000404853,326.452,216.328,10.2353,81.7082,0.0608177,0.0338296,0.192019,240,24
1628,32.6443,1998.87,578.204,545.56,0.108356,0,10.8656,3.20422e+07,1.44231,0.124636,20.3129,599.002,48.2263,66.9474,0,0.0156638,-0.00598973,0.052155,0,945.048,12139.6,4414.43,2425.17,13970.5,0.000222903,59.7045,5.54207,2.68426,0.987737,1.46603,0.00360671,-0.0498355,0.0304422,0.0168624,0.000400042,326.158,216.486,10.3744,82.3297,0.0364595,0.0756223,0.191619,240,24
1629,-60.1584,1893.07,487.69,547.848,0.23271,0,10.8527,3.20422e+07,1.39344,0.123392,-72.2952,520.4,34.2687,51.0718,0,-4.38779e-05,-9.09867e-05,0.052093,0,730.363,12115.9,4416.45,2403.67,13943.5,0.00014538,59.5811,5.86516,1.74433,0.453663,0.20114,0.007747,-0.040225,0.0304296,0.0164856,0.000396041,325.733,216.649,10.3295,82.2416,0.0872001,0.33235,0.191223,240,24
1630,-9.06044,1913.18,533.459,542.52,0.201272,0,10.8245,3.20422e+07,1.49352,0.122348,-21.2998,530.898,49.2432,71.7769,0,0.000571824,-0.000249205,0.0519574,0,1002.97,12093,4418.39,2388.38,13960.5,0.00214027,59.4588,5.41282,2.02852,1.44846,0.340296,0.00670145,-0.0344232,0.030278,0.0175095,0.000392688,325.38,216.806,10.2235,81.861,0.103446,0.0402796,0.19083,240,24
1631,-40.1368,1863.36,493.476,533.613,0.074537,0,10.7806,3.20422e+07,1.64308,0.121466,-52.6112,564.547,58.5837,103.758,0,0.00787083,-0.00276385,0.0517465,0,1478.2,12083.9,4414.8,2350.76,13954.8,0.00945728,59.3373,4.67809,1.77707,1.79241,0.491953,0.00247745,-0.0339323,0.0299154,0.019196,0.000389854,325.176,216.669,10.0353,80.9919,0.0621358,0.030167,0.19044,240,24
1632,-9.21955,1874.07,515.403,524.623,0.0560654,0,10.7459,3.20422e+07,1.39046,0.120714,-21.4249,589.097,57.4974,63.7041,0,0.00959452,-0.00382148,0.0515714,0,945.031,12069.1,4416.57,2341.76,13957.4,0.000216184,59.2166,5.00817,2.39787,1.39456,1.77142,0.00186211,-0.00592691,0.0299921,0.016516,0.000387436,325.123,216.814,10.2209,81.1788,0.0360168,0.075007,0.190053,240,24
1633,93.5675,2088.58,635.187,541.62,0.0290784,0,10.7979,3.20422e+07,1.53449,0.120064,81.1442,584.578,36.5842,60.251,0,-1.66575e-05,-0.000105266,0.05181,0,848.143,12054.3,4418.47,2383.85,14011.4,0.000196148,59.0965,6.5345,3.15418,0.270473,2.56967,0.000965075,-0.00475807,0.0307074,0.0184369,0.00038535,325.297,216.955,10.5754,82.9113,0.0306129,0.0748931,0.189667,240,24
1634,32.9077,2002.91,585.193,552.285,0.0236103,0,10.8107,3.20422e+07,1.50385,0.119498,20.4958,573.027,45.68,76.5654,0,0.00267854,-0.000779689,0.051868,0,1107.57,12056.6,4418.05,2417.68,13995.8,0.0043981,58.977,5.70827,1.7583,1.29607,0.485162,0.000783349,-0.00398547,0.0302981,0.0181503,0.00038353,325.459,216.979,10.6905,81.7981,0.0566153,0.0298865,0.189284,240,24
1635,90.0437,2106.38,644.808,554.765,0.0296484,0,10.8739,3.20422e+07,1.49962,0.118998,77.5777,627.153,46.3431,59.9806,0,0.00686366,-0.00269558,0.0521679,0,775.953,12058,4420.28,2487.35,14002.5,0.000146618,58.858,6.24118,2.96199,0.838935,1.74212,0.000984512,-0.00389635,0.0305339,0.0178728,0.000381924,325.5,217.138,10.916,82.4015,0.039367,0.0368459,0.188902,240,24
1636,10.5513,1936.97,543.309,532.758,0.0274612,0,31.865,3.20422e+07,1.38003,0.118551,-22.787,588.445,39.9273,67.1226,0,0.0046097,-0.00171634,0.152881,0,945.04,12047,4422.17,2498.83,13979.4,0.000197087,58.7395,5.34978,2.36093,1.44327,0.802921,0.000911244,-0.00355021,0.0887324,0.0165407,0.000380489,325.297,217.29,10.9694,81.7204,0.0400252,0.126275,0.188521,240,24
1637,45.047,2079.9,604.673,559.626,0.0289496,0,15.0025,3.20422e+07,1.54148,0.118147,28.4139,583.194,33.6475,60.8471,0,-4.17839e-05,-0.000119745,0.0719724,0,848.2,12043.9,4424.44,2530.31,13979.5,8.74005e-05,58.6213,6.69936,2.91331,0.283078,1.65925,0.000961574,-0.00318041,0.0423368,0.0181916,0.000379191,325.172,217.46,11.0132,83.08,0.0463391,0.161582,0.188142,240,24
1638,57.7708,2110.13,619.111,561.34,0.0288045,0,10.9603,3.20422e+07,1.54074,0.117777,45.1798,631.424,38.6529,88.7455,0,0.00222513,-0.000800932,0.0525703,0,1259.5,12055.9,4426.83,2589.03,13954.1,0.00147572,58.5035,6.0065,2.66708,1.05619,0.969164,0.000956687,-0.00289052,0.0307902,0.0179409,0.000378003,325.268,217.631,11.2261,82.7722,0.0442906,0.0300226,0.187764,240,24
1639,4.2001,1986.09,565.706,561.506,0.035457,0,10.9607,3.20422e+07,1.48869,0.117435,-8.33504,563.687,47.724,120.85,0,0.00751726,-0.00251034,0.0525623,0,1689.2,12076.6,4417.99,2566.13,13948.1,0.00301303,58.3861,5.80812,2.4413,1.01077,0.830403,0.00117729,-0.00215525,0.0306286,0.0173594,0.000376903,325.495,217.215,11.1474,82.3878,0.0555527,0.030257,0.187387,240,24
1640,14.4777,1972.49,559.574,545.096,0.0443446,0,10.954,3.20422e+07,1.32691,0.117114,2.12137,597.649,41.6841,63.5732,0,0.00576141,-0.00220638,0.0525295,0,943.71,12071,4420.16,2572.73,13949.3,0.000203295,58.269,5.66531,2.69935,1.12162,1.69972,0.00147314,-0.00257217,0.0307672,0.0155091,0.000375874,325.401,217.376,11.2489,82.8925,0.0351322,0.0741844,0.187011,240,24
1641,35.094,2014.93,590.69,555.596,0.0299255,0,10.9708,3.20422e+07,1.31917,0.116812,22.7167,595.108,41.1674,63.739,0,0.000984009,-0.000290606,0.0526096,0,945.1,12065.6,4422.45,2597.85,13952.5,0.000233552,58.1522,5.78032,2.70757,1.1704,1.57592,0.000993682,-0.00262985,0.0309121,0.0156242,0.000374902,325.298,217.542,11.3202,83.297,0.0326175,0.0668202,0.186636,240,24
1642,-14.5746,2065.8,555.205,569.78,0.0308051,0,10.9746,3.20422e+07,1.47995,0.116523,-27.1147,598.563,30.6829,67.8283,0,-5.5414e-05,-0.000143348,0.0526243,0,977.8,12068.4,4424.92,2577.01,13943.5,0.000154105,58.0357,6.63143,2.06863,0.36927,0.402255,0.00102273,-0.00268112,0.0309234,0.0173776,0.000373977,325.279,217.726,11.1691,83.4565,0.0468608,0.0517982,0.186262,240,24
1643,31.2144,2133.02,606.084,574.869,0.0300632,0,10.9737,3.20422e+07,1.48125,0.116246,18.6722,610.933,43.0976,85.7779,0,0.00198315,-0.000592002,0.0526161,0,1114.33,12084.5,4427.55,2580.87,13942.4,0.000188999,57.9194,5.90767,2.87981,1.04986,1.2303,0.000998351,-0.00252671,0.0308885,0.0172589,0.000373088,325.405,217.91,11.1612,83.4893,0.0392404,0.043918,0.185889,240,24
1644,49.8677,2119.46,616.729,566.862,0.0304839,0,11.009,3.20422e+07,1.47535,0.115979,37.2974,619.892,37.5328,57.4686,0,0.000721249,-0.000178141,0.0527869,0,807.401,12086.6,4426.09,2619.97,13938.6,0.00018429,57.8034,6.07823,2.67247,0.862403,0.899445,0.00101254,-0.0023896,0.0309179,0.0173147,0.000372229,325.344,217.86,11.3146,83.394,0.0435006,0.0349752,0.185517,240,24
1645,78.8499,2156.93,657.236,578.386,0.0301124,0,14.0036,3.47124e+07,1.63202,0.766895,62.4776,630.898,41.5343,59.7689,0,8.20704e-05,-9.14833e-05,0.0529207,0,776.049,12097.7,4428.72,2676.77,13924.6,0.000129945,66.4303,6.47424,2.90419,0.543275,1.51623,0.00100049,-0.00239679,0.0365987,0.0193408,0.00247274,325.954,218.044,12.0904,82.9104,0.0282814,0.0383109,0.213358,240,24
1646,-140.247,1819.83,435.41,575.658,0.0335362,0,10.9378,3.47124e+07,1.66696,0.638861,-153.462,570.333,53.6604,107.739,0,0.00845771,-0.00303815,0.0524558,0,1417.89,12112.2,4426.28,2593.64,13840.4,0.00150988,65.7914,5.18787,1.68115,1.98945,0.28262,0.0011119,-0.00172165,0.0305118,0.0198712,0.00205958,326.471,217.994,11.7684,80.9136,0.0772758,0.0361229,0.211298,240,24
1647,36.2422,2077.56,596.946,560.703,0.040989,0,10.9539,3.47124e+07,1.84054,0.536383,22.9487,596.916,36.3974,46.5838,0,0.00805623,-0.00312627,0.0525257,0,598.617,12105.1,4428.57,2568.85,13895.8,0.000158928,65.2551,6.67213,3.86479,0.684545,3.11031,0.00136097,-0.00206518,0.0313509,0.0221009,0.00172889,326.579,218.157,11.6296,83.3343,0.032838,0.0667619,0.20957,240,24
1648,11.4445,2015.88,578.303,566.859,0.0343065,0,10.9492,3.47124e+07,1.78116,0.45435,-1.70597,583.518,44.8687,70.4095,0,0.000305043,-0.000132623,0.0525066,0,1002.9,12106.1,4430.99,2559.18,13903.3,0.00157261,64.8007,6.07193,1.72401,1.2169,0.388733,0.00113897,-0.00298661,0.0309921,0.0213391,0.00146417,326.636,218.342,11.4119,82.5945,0.0882731,0.0350256,0.208105,240,24
1649,-127.382,1805.12,410.025,537.407,0.0485322,0,46.9241,3.47124e+07,1.65312,0.388674,-176.303,505.997,27.9461,47.0313,0,0.00776193,-0.00306718,0.225047,0,749.4,12088.6,4432.89,2527.63,13776.4,0.00600484,64.412,5.58157,0.91159,1.04036,0.210381,0.00161073,-0.00291761,0.132218,0.0197392,0.00125224,326.41,218.513,11.3339,81.5241,0.350349,0.170342,0.206853,240,24
1650,52.7564,2034.61,606.742,553.985,0.053405,0,10.8734,3.47124e+07,1.64242,0.336082,39.9513,582.687,56.2965,93.7753,0,0.0141265,-0.00533447,0.0521361,0,1368.52,12101.8,4429.13,2482.98,13848.2,0.00239344,64.076,5.94823,3.24076,1.46804,2.89115,0.00177397,-0.00242296,0.0312369,0.0192484,0.00108253,326.539,218.351,10.9719,83.5802,0.0451205,0.0288562,0.205771,240,24
1651,19.731,2039.5,583.183,563.452,0.0568344,0,10.8559,3.47124e+07,1.75824,0.293958,6.87354,606.203,50.8099,77.9385,0,0.0133488,-0.00503456,0.0520509,0,1034,12107.2,4423.02,2466.92,13866,0.00213363,63.782,5.27388,1.24539,1.67986,0.458464,0.00188871,-0.00225859,0.030781,0.0203563,0.000946598,326.55,218.113,10.8304,82.429,0.0532773,0.0347033,0.204824,240,24
1652,-42.0244,1922.2,522.745,564.77,0.0548735,0,10.7876,3.47124e+07,1.71491,0.260209,-54.7375,576.409,52.7457,75.119,0,0.0112401,-0.00427325,0.0517265,0,1107.7,12110.6,4419.68,2416.18,13858.9,0.00089451,63.5218,5.88799,1.75201,1.0199,0.417233,0.00182272,-0.00307375,0.0304917,0.0198584,0.000837693,326.468,218.007,10.537,82.1316,0.0770834,0.0348586,0.203986,240,24
1653,21.2358,2028.65,576.689,555.453,0.0568831,0,10.7777,3.47124e+07,1.63824,0.23316,8.64091,609.297,51.5655,70.7545,0,0.00544578,-0.00191695,0.0516771,0,1033.86,12107.6,4414.77,2422.64,13864.3,0.00175317,63.2886,5.55735,2.43201,1.28973,0.91944,0.00189013,-0.00414587,0.030385,0.0190619,0.000750409,326.298,217.816,10.5588,81.8947,0.0508074,0.0324372,0.203236,240,24
1654,47.2013,2004.05,594.353,547.151,0.0570043,0,10.7948,3.47124e+07,1.57335,0.21147,34.677,570.168,45.2282,76.7048,0,0.00352274,-0.0013382,0.051763,0,1253.33,12099.4,4416.88,2466.23,13863.9,0.00131747,63.0772,5.57998,2.44513,1.16665,0.93413,0.00189446,-0.00499424,0.0303263,0.0184862,0.000680421,326.051,217.974,10.7331,81.7015,0.0453382,0.0296017,0.202556,240,24
1655,78.9713,2112.4,635.421,556.449,0.0588574,0,10.8447,3.47124e+07,1.57719,0.194069,66.4126,620.295,50.7536,76.4203,0,0.00313165,-0.00104067,0.0519927,0,1026.8,12103.8,4413.8,2523.94,13868.4,0.0010207,62.8831,5.73451,2.72106,1.03892,1.58324,0.00195646,-0.00530611,0.0305525,0.0183666,0.00062427,325.995,217.862,10.9822,82.0088,0.0464024,0.0309506,0.201931,240,24
1656,34.6096,2002.35,586.77,552.16,0.0573643,0,10.8559,3.47124e+07,1.41953,0.180098,22.2101,596.842,53.9314,70.9335,0,0.00279734,-0.000883134,0.0520573,0,945.062,12102.9,4416.1,2551.69,13863.9,0.000210135,62.703,5.59826,2.51904,1.0541,1.04455,0.00190639,-0.0053928,0.0305189,0.0167115,0.00057919,325.805,218.032,11.0455,82.0506,0.0392828,0.0732837,0.201352,240,24
1657,-35.0211,1962.6,536.224,571.245,0.0581586,0,10.8324,3.47124e+07,1.44999,0.168871,-47.4142,543.739,40.3374,71.7752,0,1.63557e-05,-9.77522e-05,0.0519472,0,1003.21,12100,4418.62,2517.28,13854,0.000956018,62.5341,6.01831,1.90737,0.748332,0.291433,0.00193244,-0.0207135,0.0303806,0.0170061,0.000542966,325.566,218.223,10.7884,82.026,0.0962825,0.0551824,0.200809,240,24
1658,2.6255,1992.27,556.943,554.317,0.0570127,0,10.8321,3.47124e+07,1.60705,0.15984,-9.92185,581.011,53.7007,99.3549,0,0.0114398,-0.0043041,0.0519424,0,1478.14,12112.3,4413.51,2499.47,13849.8,0.0171426,62.3743,5.52487,2.7016,1.09133,1.20416,0.00189435,-0.0158058,0.0305253,0.0189124,0.000513828,325.496,218.003,10.6949,82.3534,0.0422777,0.0269619,0.200295,240,24
1659,-12.9851,1959.75,546.005,558.99,0.0775047,-0.154168,10.7933,3.47124e+07,1.52904,0.152566,-25.2334,579.657,57.0012,97.8293,0,0.0107425,-0.00403188,0.0517556,0,1392.51,12115.4,4409.14,2522.85,13798.2,0.00292593,62.2217,4.95124,2.19136,1.58687,0.673761,0.00257725,-0.0322262,0.030204,0.0180815,0.000490358,325.312,217.845,10.8626,81.4243,0.0562691,0.0316832,0.199805,240,24
1660,32.1771,2031.82,581.218,549.041,0.0829701,0,10.8054,3.47124e+07,1.49062,0.146698,19.8139,589.7,36.8546,31.6102,0,0.00754344,-0.00297247,0.0518198,0,435.837,12099.5,4411.27,2552.19,13804.7,0.000235617,62.075,5.86643,2.68672,0.678283,1.21404,0.00276003,-0.0322145,0.0304831,0.0177752,0.000471424,325.002,218.004,11.0155,82.0949,0.0264585,0.0703737,0.199333,240,24
1661,-50.7205,1922.08,509.967,560.688,0.0446384,0,10.7795,3.47124e+07,1.47039,0.141953,-63.0684,578.539,44.1146,79.8281,0,0.0016769,-0.000573739,0.0517012,0,1220.2,12093.5,4413.63,2504.05,13796,0.000195781,61.9331,5.28989,1.67441,1.31501,0.307204,0.00148199,-0.0116766,0.0302392,0.0172077,0.000456118,324.906,218.188,10.7797,81.3683,0.0514226,0.0620664,0.198877,240,24
1662,17.3451,2000.04,579.053,561.708,0.0383204,0,10.7845,3.47124e+07,1.5333,0.138109,4.92497,560.683,53.8421,118.677,0,0.00504484,-0.00162632,0.0517485,0,1689.2,12097.9,4410.7,2490.41,13810.4,0.000612145,61.795,5.75711,3.0257,0.886808,2.01768,0.00127237,-0.00436863,0.0305921,0.0179087,0.000443716,325.345,218.069,11.1373,81.6839,0.0569699,0.0317958,0.198434,240,24
1663,-19.3193,1973.92,552.488,571.807,0.043154,0,10.7533,3.47124e+07,1.45516,0.134984,-31.6238,575.487,51.1616,76.3525,0,0.00900611,-0.00327121,0.0516118,0,1107.64,12104.4,4408.59,2454.92,13807.9,0.0011228,61.66,6.0616,2.38551,0.940087,0.905537,0.00143323,-0.00374787,0.0303577,0.0169475,0.000433636,325.892,218.021,11.2148,80.9798,0.0607845,0.0305279,0.198,240,24
1664,-91.8349,1855.78,454.545,546.38,0.0528201,0,45.8529,3.47124e+07,1.48433,0.132435,-139.254,542.777,37.3475,55.0134,0,0.00565455,-0.002064,0.220091,0,749.324,12090.4,4410.69,2413.22,13724.4,0.0153743,61.5275,6.32954,2.17352,0.738061,0.316523,0.001754,-0.00437312,0.128913,0.0171669,0.000425415,325.982,218.179,11.0703,80.3658,0.0866974,0.11263,0.197575,240,24
1665,-41.3858,1971.44,509.984,551.37,0.0540258,0,10.6263,3.47124e+07,1.56961,0.130347,-53.665,605.489,48.8844,82.0796,0,0.0153212,-0.00596838,0.0510059,0,1116.33,12086.4,4406.88,2377.68,13710.4,0.000190209,61.3972,5.51541,2.80853,1.69735,2.09479,0.00179364,-0.00364561,0.0300088,0.0178558,0.000418681,326.258,218.039,10.9867,80.6158,0.0599082,0.0519478,0.197156,240,24
1666,105.148,2125.53,651.924,546.776,0.042884,0,10.69,3.47124e+07,1.54722,0.128628,92.8248,616.358,40.4143,59.1169,0,4.62838e-05,-6.02969e-05,0.0513122,0,848.035,12066.9,4408.88,2412.44,13788.1,0.000314831,61.2686,6.38484,3.49835,0.876081,2.98124,0.00142468,-0.00422437,0.030722,0.0177673,0.000413137,326.183,218.186,11.0146,82.7426,0.0432134,0.0508283,0.196743,240,24
1667,46.556,2077.09,598.983,552.427,0.044272,0,10.737,3.47124e+07,1.52255,0.127204,34.2117,612.167,42.4676,54.6877,0,0.00390039,-0.00146022,0.0515376,0,698.5,12060.6,4411.01,2454.41,13786.8,0.000201722,61.1414,6.42988,1.89163,0.718393,0.443303,0.00147122,-0.00422196,0.030614,0.0175079,0.000408546,326.257,218.346,11.2062,82.1405,0.0500352,0.0634643,0.196334,240,24
1668,19.3643,1980.91,561.392,542.028,0.0482583,0,10.7625,3.47124e+07,1.41775,0.126016,7.10546,585.529,43.5498,72.7765,0,0.00180066,-0.000669333,0.0516598,0,1003.14,12049.2,4413.01,2475.74,13784.1,0.00358159,61.0153,5.76854,2.15872,1.29023,0.54356,0.0016036,-0.00412071,0.0303245,0.0165392,0.000404717,326.193,218.501,11.2391,81.3961,0.070317,0.030706,0.19593,240,24
1669,16.5772,2002.44,574.15,557.572,0.0504164,0,10.7706,3.47124e+07,1.41675,0.125018,4.31043,578.512,48.0147,70.3203,0,0.0102643,-0.00383386,0.0516989,0,1107.18,12050.4,4407.06,2478.49,13784.7,0.000764557,60.8903,5.95534,2.52969,1.10906,1.07226,0.00167551,-0.00328827,0.03027,0.0166115,0.000401498,326.252,218.24,11.0964,81.3882,0.0759089,0.0381452,0.195528,240,24
1670,21.3584,2033.96,575.985,554.627,0.0549177,-0.196423,10.7733,3.47124e+07,1.51989,0.12417,9.18926,593.609,41.4719,34.7008,0,0.00669632,-0.00257554,0.0517118,0,435.787,12045.5,4409.29,2510.4,13767,0.000222472,60.7662,6.04059,2.80096,0.926923,1.52561,0.00182546,-0.00368913,0.031051,0.0176385,0.000398767,326.184,218.406,12.3833,80.6856,0.0399476,0.113134,0.195129,240,24
1671,38.1711,2072.83,587.444,549.273,0.0626976,0,10.8257,3.47124e+07,1.52593,0.123444,25.7583,579.561,35.8336,86.4775,0,0.00102865,-0.000420168,0.0519634,0,1259.5,12040.9,4411.42,2554.23,13753.7,0.000705902,60.6427,6.40054,2.57874,1.07518,0.69562,0.00208472,-0.00382684,0.0306667,0.0173538,0.000396427,326.493,218.58,11.7218,80.6566,0.0714897,0.0408061,0.194733,240,24
1672,92.6506,2096.32,647.343,554.692,0.0520699,0,10.8987,3.47124e+07,1.48914,0.122815,80.191,609.486,52.4272,73.8365,0,0.00215914,-0.000714117,0.0523135,0,1039.6,12044.2,4413.69,2621.37,13763.5,0.000264213,60.5199,6.0819,2.92597,1.0722,2.0495,0.00173106,-0.00392718,0.0309459,0.017009,0.000394401,326.697,218.75,11.7064,81.4309,0.0512167,0.0339766,0.194338,240,24
