Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,NBP_nat,transp,evap,interc,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
-366,4.45858e-06,0.00719243,0.00277058,0.00276612,9.12522e-09,0,7.80948e-08,4.38961e-06,4.38961e-06,0.00192621,0.000192354,0.000340609,2.69007e-11,5.47747e-07,-3.87283e-07,8.33011e-10,0.00360601,0.0696629,0.0297544,0.0140572,0.0473268,8.57041e-10,3.15505e-05,5.38716e-06,2.03774e-06,1.39443e-06,2.55538e-10,0,1.10477e-10,0.00328686,0.0014581,4.41728e-05,0.000137059,1.85144e-06,1.08608e-06
-365,2.242e-05,0.00680927,0.00268766,0.00266524,8.95513e-09,0,1.97147e-07,2.22318e-05,2.22318e-05,0.00192397,0.000189596,0.000371862,1.6249e-10,5.04809e-07,-3.92598e-07,2.1029e-09,0.00460866,0.0696054,0.0297532,0.0141375,0.0473265,8.487e-10,2.79663e-05,5.74392e-06,2.53755e-06,1.57572e-06,2.50775e-10,0,2.656e-10,0.00328501,0.00145803,4.44559e-05,0.000135608,3.708e-06,1.29202e-06
-364,-0.000131464,0.00677617,0.00255397,0.00268544,9.568e-09,0,1.47664e-10,-0.000131454,-0.000131454,0.00178693,0.000216375,0.000313382,3.49132e-11,5.39047e-07,-4.25726e-07,1.57508e-12,0.00380993,0.0696995,0.0297544,0.0140422,0.0471965,9.02813e-10,2.79194e-05,5.71917e-06,2.95299e-06,1.35267e-06,2.67938e-10,0,2.18454e-13,0.00328808,0.00145807,4.35023e-05,0.000134002,2.13851e-06,7.49594e-07
-363,6.34029e-05,0.00674153,0.00274289,0.00267948,9.4405e-09,0,7.34688e-08,6.33389e-05,6.33389e-05,0.0019425,0.000196443,0.000433171,6.29277e-12,4.52683e-07,-3.18028e-07,7.83667e-10,0.00439161,0.0696502,0.0297534,0.0141183,0.0472333,9.19868e-10,3.26663e-05,6.55845e-06,1.51466e-06,1.68497e-06,2.64367e-10,0,1.01658e-10,0.00328501,0.00145798,4.4336e-05,0.000137158,1.67085e-06,4.67287e-07
-362,8.95564e-06,0.00666966,0.00271719,0.00270824,9.23313e-09,0,5.14098e-09,8.95973e-06,8.95973e-06,0.0019043,0.000204135,0.00039762,1.56807e-11,4.64336e-07,-3.54865e-07,5.48371e-11,0.00407644,0.0696446,0.0297532,0.0141237,0.0472428,8.95473e-10,2.85866e-05,6.13624e-06,1.6771e-06,1.67532e-06,2.5856e-10,0,7.74333e-12,0.0032853,0.00145795,4.44575e-05,0.000135598,2.45329e-06,8.26096e-07
-361,6.41745e-05,0.00678498,0.00280285,0.00273867,8.73567e-09,0,1.11762e-09,6.41821e-05,6.41821e-05,0.00187099,0.000248431,0.000572318,3.40939e-11,3.56514e-07,-2.9017e-07,1.19213e-11,0.00658806,0.0696771,0.0297536,0.0140715,0.047327,8.64606e-10,3.05585e-05,6.31258e-06,2.00375e-06,1.63018e-06,2.4463e-10,0,1.52269e-12,0.00328624,0.00145793,4.39563e-05,0.000136194,1.63817e-06,2.32721e-07
-360,5.69251e-06,0.00664763,0.00271118,0.00270549,8.73261e-09,0,5.1915e-09,5.69605e-06,5.69605e-06,0.00190542,0.000202471,0.000401715,1.76508e-11,4.65665e-07,-3.54671e-07,5.5376e-11,0.00407644,0.0696624,0.0297533,0.0140902,0.0473289,8.95554e-10,2.8549e-05,6.04318e-06,1.62564e-06,1.65666e-06,2.44544e-10,0,7.77068e-12,0.00328581,0.00145789,4.40337e-05,0.000135075,2.49583e-06,8.84212e-07
-359,0.000141404,0.00689445,0.00286431,0.00272291,8.02674e-09,0,4.66517e-08,0.000141366,0.000141366,0.00189152,0.000215786,0.000475195,3.5788e-11,4.3533e-07,-3.36213e-07,4.97618e-10,0.00450625,0.0693844,0.0295795,0.0141473,0.0474707,8.93091e-10,3.20395e-05,5.90701e-06,1.59242e-06,1.63158e-06,2.24777e-10,0,6.36314e-11,0.00327203,0.00145027,4.44413e-05,0.000137517,2.39604e-06,5.55588e-07
-358,-3.70156e-06,0.00726769,0.00277399,0.0027777,7.98851e-09,0,8.01399e-08,-3.77371e-06,-3.77371e-06,0.00194229,0.00019031,0.000348683,2.67379e-11,5.56498e-07,-3.96099e-07,8.54826e-10,0.00360601,0.0693665,0.0295795,0.0141182,0.0475143,8.57527e-10,3.01756e-05,5.35253e-06,1.47622e-06,1.3547e-06,2.23706e-10,0,1.13788e-10,0.00327201,0.00145025,4.41194e-05,0.000137339,2.07159e-06,1.28117e-06
-357,-3.84172e-05,0.00701639,0.00274748,0.0027859,7.89494e-09,0,9.72004e-08,-3.85065e-05,-3.85065e-05,0.00198362,0.000214756,0.000465869,7.57744e-12,4.23802e-07,-3.14243e-07,1.0368e-09,0.00451079,0.0693702,0.0295796,0.0140678,0.0475226,8.73645e-10,3.04569e-05,6.13649e-06,1.508e-06,1.62653e-06,2.21086e-10,0,1.29303e-10,0.00327262,0.00145024,4.37e-05,0.000137751,1.99698e-06,8.74277e-07
-356,0.000223001,0.00710451,0.00294522,0.00272222,7.1848e-09,0,4.77417e-08,0.000222961,0.000222961,0.00193038,0.000214118,0.000480258,3.39947e-11,4.43169e-07,-3.36325e-07,5.09245e-10,0.00450625,0.0693127,0.0295786,0.0141495,0.0477217,8.92563e-10,3.1665e-05,5.85724e-06,1.10963e-06,1.59631e-06,2.012e-10,0,6.53712e-11,0.00327044,0.00145017,4.44537e-05,0.000139299,2.62516e-06,6.09359e-07
-355,0.000112568,0.00710911,0.00285335,0.00274079,6.91325e-09,0,5.90996e-08,0.000112516,0.000112516,0.00201991,0.000203283,0.000463168,1.02825e-11,4.08906e-07,-3.09964e-07,6.30395e-10,0.0044552,0.0693661,0.0295793,0.0141178,0.0478127,8.78975e-10,2.94677e-05,5.86101e-06,1.49044e-06,1.57851e-06,1.93595e-10,0,8.52387e-11,0.00327251,0.00145017,4.40865e-05,0.000138324,1.94807e-06,6.46512e-07
-354,0.000221537,0.00715356,0.00295784,0.00273631,6.37847e-09,0,4.92614e-08,0.000221494,0.000221494,0.00194674,0.000211233,0.000487503,2.95431e-11,4.48109e-07,-3.42138e-07,5.25455e-10,0.00450625,0.0693219,0.0295785,0.0141937,0.0480028,8.92593e-10,3.17346e-05,5.74869e-06,9.20943e-07,1.56732e-06,1.7862e-10,0,6.75125e-11,0.00327042,0.00145011,4.46706e-05,0.000139941,2.50526e-06,6.22029e-07
-353,0.000266726,0.00750428,0.00308684,0.00282011,5.67994e-09,0,1.98867e-08,0.000266712,0.000266712,0.00199564,0.000211869,0.000528254,4.40798e-12,3.96251e-07,-2.99159e-07,2.12124e-10,0.00512954,0.0693795,0.0295793,0.0141344,0.0482714,8.55506e-10,3.26972e-05,6.48423e-06,1.11786e-06,1.5029e-06,1.59058e-10,0,2.85067e-11,0.00327164,0.00145009,4.42054e-05,0.000141559,1.02064e-06,1.24188e-07
-352,0.000119354,0.00733905,0.00295227,0.00283292,5.41674e-09,0,8.37534e-09,0.000119351,0.000119351,0.00213666,0.000212618,0.000409932,2.47012e-11,4.97367e-07,-3.52109e-07,8.93369e-11,0.00375441,0.0694291,0.02958,0.0140816,0.0483943,8.72216e-10,2.99653e-05,6.51091e-06,6.5011e-07,1.73317e-06,1.51688e-10,0,1.15619e-11,0.00327219,0.00145007,4.387e-05,0.000140509,2.1663e-06,8.93079e-07
-351,-2.67396e-05,0.00717366,0.00277757,0.00280431,5.84578e-09,0,9.9512e-08,-2.68332e-05,-2.68332e-05,0.00201169,0.000211081,0.000486393,7.98314e-12,4.20496e-07,-3.17554e-07,1.06146e-09,0.00451079,0.0694493,0.0295803,0.0140643,0.0483648,8.73866e-10,2.9863e-05,5.96204e-06,1.39713e-06,1.56184e-06,1.63703e-10,0,1.32965e-10,0.00327301,0.00145006,4.37785e-05,0.000139812,2.18358e-06,1.00786e-06
-350,-9.75082e-05,0.00700556,0.00270611,0.00280362,6.41554e-09,0,9.93954e-08,-9.76012e-05,-9.76012e-05,0.00198831,0.000212571,0.000483691,6.73514e-12,4.15512e-07,-3.13882e-07,1.06022e-09,0.00451079,0.0694715,0.0295806,0.01404,0.0482695,8.73709e-10,3.08767e-05,6.2887e-06,1.3083e-06,1.62418e-06,1.79658e-10,0,1.32612e-10,0.00327358,0.00145004,4.38056e-05,0.000140116,1.85759e-06,7.5303e-07
-349,0.000128716,0.00725836,0.00295735,0.00282863,6.20238e-09,0,1.95124e-08,0.000128702,0.000128702,0.00196901,0.000213013,0.000530967,3.55428e-12,3.8766e-07,-2.901e-07,2.08132e-10,0.00512954,0.0695025,0.0295811,0.0140039,0.0484035,8.55626e-10,3.40495e-05,7.14485e-06,9.3382e-07,1.61536e-06,1.73688e-10,0,2.76504e-11,0.00327364,0.00145001,4.38888e-05,0.000142915,3.15021e-07,3.09357e-08
-348,0.0001382,0.00727059,0.00287002,0.00273182,6.24878e-09,0,4.22537e-09,0.000138202,0.000138202,0.0019047,0.00020733,0.000440638,4.63548e-11,4.88777e-07,-3.59874e-07,4.50706e-11,0.00404666,0.0695065,0.0295809,0.0140801,0.0484618,8.84584e-10,3.12061e-05,6.32778e-06,8.49104e-07,1.4903e-06,1.74988e-10,0,5.77844e-12,0.00327276,0.00144996,4.47294e-05,0.000142623,9.55497e-07,3.67523e-07
-347,5.54707e-05,0.00683541,0.00279778,0.00274231,6.45499e-09,0,1.82625e-09,5.54753e-05,5.54753e-05,0.00201434,0.000222862,0.000460577,3.86197e-12,4.23757e-07,-2.93671e-07,1.948e-11,0.00450899,0.0695906,0.0295819,0.0140727,0.0484407,8.87847e-10,2.89742e-05,7.18746e-06,1.12376e-06,1.84957e-06,1.80763e-10,0,2.63334e-12,0.00327499,0.00144996,4.46872e-05,0.000140596,1.69617e-06,1.94649e-07
-346,-0.000116288,0.00721075,0.00269367,0.00280995,7.22164e-09,0,8.05815e-08,-0.000116361,-0.000116361,0.00194019,0.000187648,0.000360965,2.36751e-11,5.68111e-07,-3.96474e-07,8.59536e-10,0.00360601,0.0695746,0.0295821,0.0140591,0.0483543,8.57976e-10,3.07645e-05,5.66928e-06,1.00273e-06,1.3836e-06,2.02231e-10,0,1.15244e-10,0.00327476,0.00144994,4.43854e-05,0.000140655,1.72167e-06,1.02125e-06
-345,-9.37433e-06,0.00682379,0.00278635,0.00279572,7.30956e-09,0,8.79179e-11,-9.3671e-06,-9.3671e-06,0.00201483,0.000210294,0.000450095,2.58358e-13,3.98074e-07,-2.7338e-07,9.37791e-13,0.0041004,0.0696347,0.0295831,0.0140146,0.0483295,9.13287e-10,3.13536e-05,7.16003e-06,1.20195e-06,1.86265e-06,2.04694e-10,0,1.34903e-13,0.00327604,0.00144993,4.42322e-05,0.000141127,1.58922e-06,2.1236e-07
-344,-7.7462e-05,0.00725054,0.00271663,0.00279409,7.72717e-09,0,7.9253e-08,-7.75335e-05,-7.75335e-05,0.00193625,0.000187956,0.000358246,2.45226e-11,5.61714e-07,-3.94749e-07,8.45365e-10,0.00360601,0.0696079,0.029583,0.0140259,0.0482678,8.57853e-10,3.06345e-05,5.81926e-06,1.05665e-06,1.39825e-06,2.16388e-10,0,1.13175e-10,0.0032756,0.00144991,4.43747e-05,0.000140627,1.92171e-06,1.02117e-06
-343,-1.19134e-05,0.00692816,0.00274838,0.0027603,7.74394e-09,0,5.44613e-08,-1.19602e-05,-1.19602e-05,0.00198602,0.000204268,0.000466136,8.94821e-12,4.06399e-07,-3.07184e-07,5.80921e-10,0.0044552,0.0696446,0.0295836,0.0140173,0.048228,8.79145e-10,3.11214e-05,6.51278e-06,1.65347e-06,1.66428e-06,2.16858e-10,0,7.85086e-11,0.00327663,0.0014499,4.42759e-05,0.00014087,1.47917e-06,3.02489e-07
-342,0.000169322,0.0071372,0.00293458,0.00276526,7.29172e-09,0,3.283e-08,0.000169296,0.000169296,0.00196123,0.000193987,0.000389433,6.49722e-11,4.96461e-07,-3.5713e-07,3.50186e-10,0.00359994,0.0695915,0.0295832,0.0140913,0.0483766,9.15642e-10,3.27438e-05,6.58959e-06,9.26229e-07,1.60839e-06,2.04194e-10,0,4.63243e-11,0.00327439,0.00144983,4.4991e-05,0.00014264,1.71681e-06,4.96317e-07
-341,-0.000147977,0.00702151,0.00256697,0.00271494,8.22834e-09,0,1.42032e-10,-0.000147969,-0.000147969,0.00179811,0.000214739,0.000327228,4.20866e-11,5.43035e-07,-4.35114e-07,1.51501e-12,0.00380993,0.069708,0.0295849,0.0140182,0.0481857,9.03825e-10,2.60461e-05,5.73819e-06,1.51229e-06,1.32258e-06,2.30423e-10,0,2.15714e-13,0.00327849,0.00144989,4.40572e-05,0.000137944,2.53784e-06,1.0181e-06
-340,-2.28056e-05,0.00668118,0.0026528,0.0026756,8.71076e-09,0,2.45264e-07,-2.30422e-05,-2.30422e-05,0.00190124,0.000190637,0.000446044,3.2774e-11,4.49163e-07,-3.62123e-07,2.61615e-09,0.00508987,0.0696873,0.0295843,0.0141261,0.0480756,8.4894e-10,3.14829e-05,6.43369e-06,1.67306e-06,1.66533e-06,2.43932e-10,0,3.30515e-10,0.00327678,0.00144983,4.49824e-05,0.00013937,2.36189e-06,5.50584e-07
-339,-0.000139595,0.00695113,0.00262093,0.00276053,9.37669e-09,0,1.26795e-07,-0.000139713,-0.000139713,0.00188154,0.000213273,0.000363826,8.6259e-11,5.51823e-07,-4.29904e-07,1.35248e-09,0.00431883,0.0697041,0.0295851,0.0140754,0.0479701,8.81778e-10,2.87798e-05,6.06612e-06,1.39404e-06,1.4524e-06,2.62581e-10,0,1.72607e-10,0.00327809,0.00144984,4.42618e-05,0.000138027,2.90276e-06,8.16335e-07
-338,-0.000146482,0.00646052,0.00259372,0.0027402,9.77661e-09,0,2.23192e-10,-0.000146472,-0.000146472,0.00196002,0.000227049,0.000501205,2.98785e-11,4.15355e-07,-3.13314e-07,2.38071e-12,0.00519326,0.0697542,0.029586,0.0140231,0.0478261,9.07194e-10,2.88519e-05,6.72738e-06,1.81131e-06,1.81659e-06,2.7378e-10,0,3.06013e-13,0.00328023,0.00144985,4.3886e-05,0.000136921,2.42858e-06,6.41931e-07
-337,-0.00012362,0.0066934,0.00262737,0.00275099,9.9119e-09,0,6.79215e-11,-0.00012361,-0.00012361,0.00187714,0.000228291,0.000376232,4.4886e-12,4.61855e-07,-3.39414e-07,7.24497e-13,0.00412989,0.0697657,0.0295868,0.0139775,0.0477368,9.18844e-10,3.05416e-05,6.51953e-06,1.60247e-06,1.6832e-06,2.77568e-10,0,9.37709e-14,0.00328116,0.00144986,4.35917e-05,0.000137578,1.29375e-06,5.62007e-07
-336,-0.000145703,0.0065344,0.00260374,0.00274944,1.00997e-08,0,7.58808e-09,-0.0001457,-0.0001457,0.00182949,0.000231885,0.000393728,2.08755e-11,4.48765e-07,-3.47031e-07,8.09395e-11,0.00389423,0.0697368,0.0295869,0.0139709,0.0476269,8.95609e-10,2.96195e-05,6.45135e-06,1.3735e-06,1.63298e-06,2.82828e-10,0,1.09473e-11,0.0032808,0.00144983,4.3838e-05,0.000136964,2.04489e-06,8.01327e-07
-335,1.13118e-06,0.00669426,0.00276819,0.00276706,9.58509e-09,0,8.61943e-11,1.14068e-06,1.14068e-06,0.00197906,0.000216043,0.000427225,4.20843e-13,3.82078e-07,-2.70254e-07,9.19406e-13,0.0041004,0.0697483,0.0295876,0.0139308,0.0476569,9.03952e-10,3.12291e-05,6.91017e-06,1.23546e-06,1.88394e-06,2.68416e-10,0,1.30277e-13,0.00328143,0.00144982,4.3726e-05,0.000137875,1.77827e-06,2.84877e-07
-334,9.54161e-05,0.00702725,0.00282443,0.00272901,9.17008e-09,0,3.71999e-09,9.54215e-05,9.54215e-05,0.00186796,0.000216051,0.000416439,4.11779e-11,4.7164e-07,-3.53163e-07,3.96799e-11,0.00404666,0.0697057,0.0295873,0.0139676,0.0477584,8.84567e-10,3.19211e-05,6.13601e-06,1.28623e-06,1.55787e-06,2.56795e-10,0,5.01113e-12,0.00328044,0.00144979,4.41007e-05,0.000139347,1.04983e-06,4.3273e-07
-333,-7.44114e-05,0.00704764,0.00266941,0.00274382,9.32887e-09,0,1.22957e-07,-7.4525e-05,-7.4525e-05,0.00188489,0.000212862,0.000358916,9.09363e-11,5.53337e-07,-4.30521e-07,1.31154e-09,0.00431883,0.0696832,0.0295874,0.0139492,0.047725,8.82018e-10,2.71678e-05,5.7802e-06,1.62317e-06,1.44389e-06,2.61241e-10,0,1.67035e-10,0.00328036,0.00144977,4.35445e-05,0.000136571,3.48702e-06,1.22246e-06
-332,3.50757e-05,0.00688662,0.0027696,0.00273453,8.90687e-09,0,5.28637e-08,3.50318e-05,3.50318e-05,0.00197666,0.000207721,0.000450098,9.5092e-12,3.98854e-07,-3.04314e-07,5.6388e-10,0.0044552,0.0696927,0.0295876,0.0139457,0.0477543,8.79314e-10,3.16051e-05,6.07696e-06,2.17481e-06,1.62176e-06,2.49424e-10,0,7.4338e-11,0.00328087,0.00144976,4.35572e-05,0.000138103,1.69075e-06,4.15722e-07
-331,-9.44427e-05,0.00671346,0.00258416,0.0026786,9.39478e-09,0,2.46705e-08,-9.44579e-05,-9.44579e-05,0.00185535,0.000201108,0.000391086,8.5277e-11,4.63374e-07,-3.604e-07,2.63152e-10,0.00481767,0.0696889,0.0295876,0.013968,0.0476416,8.96896e-10,2.6452e-05,5.56692e-06,1.79301e-06,1.52499e-06,2.63087e-10,0,3.30699e-11,0.00328084,0.00144974,4.35925e-05,0.000134945,3.48895e-06,1.50365e-06
-330,-6.51632e-05,0.00703392,0.00269895,0.00276412,9.44579e-09,0,7.66285e-08,-6.52304e-05,-6.52304e-05,0.0019133,0.000192899,0.000342159,2.57871e-11,5.3765e-07,-3.84414e-07,8.17371e-10,0.00360601,0.0696365,0.0295872,0.0139716,0.0476255,8.56757e-10,3.32799e-05,5.58338e-06,1.98128e-06,1.42434e-06,2.64515e-10,0,1.06992e-10,0.00327937,0.00144971,4.37463e-05,0.000138287,1.58804e-06,8.18662e-07
-329,-2.0101e-05,0.00689329,0.00271804,0.00273814,9.31156e-09,0,6.66612e-11,-2.00917e-05,-2.00917e-05,0.00189614,0.000227786,0.000374052,4.73711e-12,4.66462e-07,-3.42517e-07,7.11053e-13,0.00412989,0.0696604,0.0295877,0.0139379,0.0476153,9.18675e-10,2.99283e-05,6.56353e-06,1.83799e-06,1.64427e-06,2.60757e-10,0,9.29226e-14,0.00328008,0.0014497,4.36396e-05,0.000137734,1.47519e-06,6.8685e-07
-328,-0.000160692,0.00678012,0.00252873,0.00268943,9.99337e-09,0,1.36374e-10,-0.000160683,-0.000160683,0.00178109,0.000215786,0.000313868,3.36271e-11,5.27015e-07,-4.27835e-07,1.45465e-12,0.00380993,0.0697053,0.0295886,0.0138782,0.0474699,9.03031e-10,2.71626e-05,5.86446e-06,1.77715e-06,1.38381e-06,2.7985e-10,0,2.03797e-13,0.00328188,0.00144972,4.2977e-05,0.000135299,2.22766e-06,8.35083e-07
-327,2.13964e-07,0.00678235,0.00272292,0.00272271,9.71191e-09,0,4.03048e-08,1.83371e-07,1.83371e-07,0.00194222,0.000210509,0.000428834,5.91811e-11,4.24979e-07,-3.2975e-07,4.29918e-10,0.00442047,0.0696385,0.0295877,0.0139388,0.0474765,9.25526e-10,3.18998e-05,6.47465e-06,1.52594e-06,1.60786e-06,2.71968e-10,0,5.31441e-11,0.00327906,0.00144965,4.36924e-05,0.000137333,2.5027e-06,7.12137e-07
-326,4.65053e-05,0.00698429,0.00278123,0.00273473,9.32065e-09,0,6.19567e-11,4.65145e-05,4.65145e-05,0.00190519,0.000228478,0.000372481,5.10234e-12,4.68368e-07,-3.4532e-07,6.60871e-13,0.00412989,0.0696505,0.0295882,0.0139094,0.0475407,9.26487e-10,3.0233e-05,6.335e-06,2.0005e-06,1.59411e-06,2.61011e-10,0,8.66652e-14,0.00327995,0.00144965,4.35391e-05,0.000137296,1.42787e-06,6.82889e-07
-325,-0.00011255,0.00709197,0.00267334,0.00278589,9.44618e-09,0,1.60384e-08,-0.000112556,-0.000112556,0.00190837,0.000215333,0.00037157,5.64223e-11,4.78054e-07,-3.67827e-07,1.71077e-10,0.00459778,0.0696196,0.0295882,0.0138623,0.0475065,8.54188e-10,2.87747e-05,6.04639e-06,1.65961e-06,1.54825e-06,2.64526e-10,0,2.23179e-11,0.00327973,0.00144963,4.30078e-05,0.000136082,2.66945e-06,1.29334e-06
-324,0.000183535,0.0069852,0.00289946,0.00271592,8.5311e-09,0,4.42042e-08,0.000183499,0.000183499,0.00189933,0.000216202,0.00047117,3.61437e-11,4.39521e-07,-3.36195e-07,4.71512e-10,0.00450625,0.0695378,0.0295869,0.013968,0.0476662,8.92867e-10,3.28956e-05,5.9248e-06,1.92532e-06,1.61583e-06,2.38901e-10,0,6.04149e-11,0.0032764,0.00144955,4.40408e-05,0.000138895,2.56353e-06,5.74578e-07
-323,0.000125439,0.0071763,0.00286116,0.00273572,8.00556e-09,0,6.77219e-11,0.000125447,0.000125447,0.00193121,0.000227026,0.000378283,1.23129e-11,4.74198e-07,-3.4865e-07,7.22367e-13,0.00412989,0.069584,0.0295876,0.0139357,0.0477781,9.30248e-10,2.97366e-05,6.20147e-06,1.93233e-06,1.52758e-06,2.24184e-10,0,9.56469e-14,0.003278,0.00144955,4.374e-05,0.000138017,1.54629e-06,7.72811e-07
-322,0.000147114,0.00698014,0.00287181,0.00272469,7.65008e-09,0,4.76692e-09,0.000147117,0.000147117,0.0019324,0.000209705,0.000397844,9.73973e-12,5.12991e-07,-3.91452e-07,5.08472e-11,0.00477784,0.0695808,0.0295873,0.0139805,0.0478838,8.33487e-10,3.05278e-05,6.35752e-06,1.65641e-06,1.65648e-06,2.14229e-10,0,6.94562e-12,0.00327692,0.00144951,4.4186e-05,0.000138098,2.40727e-06,4.60744e-07
-321,0.000190012,0.00728611,0.00300179,0.00281178,6.90211e-09,0,1.85283e-08,0.000190001,0.000190001,0.00196406,0.00021456,0.000519307,3.67079e-12,3.91513e-07,-2.91645e-07,1.97635e-10,0.00512954,0.0696119,0.0295879,0.0139259,0.0480976,8.55881e-10,3.27983e-05,6.71784e-06,1.4527e-06,1.57351e-06,1.93284e-10,0,2.65363e-11,0.00327728,0.00144949,4.36558e-05,0.00014023,9.15023e-07,1.15403e-07
-320,6.57932e-06,0.0068776,0.00273627,0.00272969,7.14739e-09,0,6.3967e-08,6.5225e-06,6.5225e-06,0.00190264,0.000220032,0.000463454,7.07267e-11,4.19123e-07,-3.18182e-07,6.82314e-10,0.00451352,0.0695968,0.0295876,0.0139749,0.0480704,8.92148e-10,2.7369e-05,5.97666e-06,1.31436e-06,1.57233e-06,2.00152e-10,0,8.96312e-11,0.00327682,0.00144946,4.3934e-05,0.000137364,3.0031e-06,1.32785e-06
-319,-0.000165258,0.00704972,0.00262874,0.002794,7.87311e-09,0,1.57704e-08,-0.000165266,-0.000165266,0.00192078,0.000214122,0.000383281,6.41161e-11,4.75374e-07,-3.65966e-07,1.68217e-10,0.00459778,0.0696163,0.0295882,0.0139082,0.0479527,8.56083e-10,2.93044e-05,5.93685e-06,2.049e-06,1.51573e-06,2.20475e-10,0,2.21381e-11,0.00327785,0.00144946,4.31019e-05,0.000137021,2.67688e-06,1.26952e-06
-318,-3.49395e-05,0.00679479,0.0027122,0.00274714,7.91637e-09,0,5.32473e-08,-3.49848e-05,-3.49848e-05,0.00197881,0.000203653,0.000460996,1.00828e-11,4.01512e-07,-3.05493e-07,5.67971e-10,0.0044552,0.0696293,0.0295884,0.0139045,0.0479086,8.79127e-10,3.17626e-05,6.29852e-06,2.14994e-06,1.66209e-06,2.21686e-10,0,7.48054e-11,0.00327743,0.00144943,4.32606e-05,0.000138876,1.52119e-06,3.42799e-07
-317,-3.39198e-05,0.00690302,0.00271472,0.00274864,8.10122e-09,0,6.06509e-11,-3.39117e-05,-3.39117e-05,0.00190455,0.000225129,0.000384559,1.0901e-11,4.62133e-07,-3.43618e-07,6.46943e-13,0.00412989,0.0696501,0.0295889,0.013888,0.0478707,9.21032e-10,2.99973e-05,6.60066e-06,1.52905e-06,1.62834e-06,2.26863e-10,0,8.44544e-14,0.00327791,0.00144942,4.34684e-05,0.000138343,1.28255e-06,5.26408e-07
-316,5.21097e-05,0.00678711,0.00271431,0.0026622,8.27258e-09,0,2.38494e-07,5.18794e-05,5.18794e-05,0.00191599,0.000190323,0.000443747,3.37961e-11,4.54303e-07,-3.60568e-07,2.54393e-09,0.00508987,0.0696029,0.0295879,0.0140083,0.0478497,8.49112e-10,2.94617e-05,6.25568e-06,1.61565e-06,1.64742e-06,2.31662e-10,0,3.25077e-10,0.00327556,0.00144935,4.44486e-05,0.000137876,2.8772e-06,8.00882e-07
-315,0.000103238,0.00687247,0.00282613,0.00272289,7.94329e-09,0,4.70658e-09,0.000103241,0.000103241,0.00191855,0.00021068,0.000397947,8.6396e-12,4.95403e-07,-3.86029e-07,5.02035e-11,0.00477784,0.0696223,0.0295882,0.0140258,0.0479163,8.33452e-10,3.13475e-05,6.63826e-06,1.68531e-06,1.68239e-06,2.2244e-10,0,6.91936e-12,0.00327564,0.00144932,4.45858e-05,0.000138913,2.10558e-06,3.14259e-07
-314,-8.7107e-05,0.00669181,0.00265759,0.00274469,8.43323e-09,0,7.92694e-09,-8.71065e-05,-8.71065e-05,0.00185548,0.000229348,0.000402182,2.24022e-11,4.56499e-07,-3.53741e-07,8.4554e-11,0.00389423,0.0696575,0.0295889,0.0139945,0.0478256,8.99207e-10,2.83696e-05,6.18653e-06,1.509e-06,1.55747e-06,2.3616e-10,0,1.16387e-11,0.00327711,0.00144933,4.42593e-05,0.000136889,2.33171e-06,1.02297e-06
-313,-0.000151559,0.00678503,0.00264106,0.00279262,8.75287e-09,0,9.5752e-08,-0.000151646,-0.000151646,0.00194266,0.000217733,0.000464934,6.24931e-12,4.00376e-07,-3.08289e-07,1.02135e-09,0.00451079,0.0696554,0.0295894,0.0139391,0.0477317,8.73957e-10,3.08158e-05,6.43332e-06,1.75982e-06,1.69051e-06,2.45111e-10,0,1.27525e-10,0.00327772,0.00144932,4.37257e-05,0.000137782,1.67892e-06,6.36588e-07
-312,-7.96013e-05,0.00678417,0.0026673,0.0027469,8.91872e-09,0,6.21897e-11,-7.95924e-05,-7.95924e-05,0.00188973,0.000227688,0.000378561,3.55072e-12,4.62573e-07,-3.41916e-07,6.63357e-13,0.00412989,0.069674,0.02959,0.0139003,0.0476725,9.23867e-10,3.01709e-05,6.65814e-06,1.74571e-06,1.67295e-06,2.49756e-10,0,8.63031e-14,0.00327835,0.00144931,4.35527e-05,0.000137766,1.23375e-06,5.65231e-07
