Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,NBP_nat,transp,evap,interc,wd,discharge,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,CH4 rice,CH4 grass,CH4 agr,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3,ProductN,estab_storageC,estab_storageN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(m2),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gC),(1e+15 gN)
1744,0.000202637,0.00345304,0.00149094,0.0012883,4.6792e-05,0,5.2586e-06,2.70745e+09,0.000161048,5.61183e-06,7.75105e-05,0.000100224,0.00102836,0.000966675,0.000202046,0,0.00140106,1.4915e-09,2.90124e-07,-2.17354e-07,5.1944e-08,0,2.09418e-10,1.07067e-09,0.00359994,0.0474218,0.0287891,0.00533662,0.0158653,9.49867e-10,0.000510493,1.77114e-05,4.17143e-06,1.25844e-06,2.63443e-06,1.63745e-06,0,7.95312e-09,3.31482e-06,8.76237e-09,0.00236635,0.00147109,2.08519e-05,5.86098e-05,7.92402e-07,2.0803e-06,7.97089e-07,0.0010939,0.00010939
1745,8.74991e-05,0.00332026,0.00136752,0.00128002,4.67655e-05,0,8.79379e-06,2.70708e+09,0.000158738,5.56769e-06,-3.88351e-05,1.52467e-05,0.000992421,0.00100621,0.000242774,0,0.00199471,1.52795e-09,2.67973e-07,-2.06996e-07,8.95935e-08,0,2.24772e-10,9.36488e-10,0.00451352,0.0474151,0.0287751,0.00537601,0.0158051,9.19989e-10,0.000506331,1.5535e-05,3.99057e-06,2.00925e-06,2.42165e-06,1.63652e-06,0,1.38404e-08,3.147e-06,8.69373e-09,0.00236569,0.00147038,2.10533e-05,5.73151e-05,1.18562e-06,2.13794e-06,7.90596e-07,0.0010939,0.00010939
1746,0.000101933,0.00326812,0.00137364,0.0012717,4.67403e-05,0,1.61716e-06,2.70672e+09,0.000162732,5.52388e-06,-2.11998e-05,-2.79824e-06,0.00100916,0.00101256,0.000214612,0,0.00175751,1.43002e-09,2.77165e-07,-2.22124e-07,1.30672e-08,0,2.19489e-10,8.58307e-10,0.00407644,0.0474181,0.0287614,0.00543592,0.0157323,9.18175e-10,0.000502204,1.6114e-05,4.09094e-06,1.89219e-06,3.31799e-06,1.63564e-06,0,2.53036e-09,3.8721e-06,8.625e-09,0.00236519,0.00146968,2.12112e-05,5.72136e-05,1.01391e-06,2.02899e-06,7.84146e-07,0.0010939,0.00010939
1747,4.75359e-05,0.00339554,0.00135945,0.00131191,4.67149e-05,0,7.02805e-06,2.70635e+09,0.000158635,5.48048e-06,-7.68925e-05,-4.17352e-05,0.000987809,0.000986449,0.000176464,0,0.00136366,1.28314e-09,3.401e-07,-2.47625e-07,7.08041e-08,0,2.46325e-10,8.42495e-10,0.00360601,0.0474045,0.0287474,0.00545947,0.0156568,8.5947e-10,0.000498115,1.64497e-05,3.95437e-06,1.57651e-06,2.81196e-06,1.63474e-06,0,1.12117e-08,3.46994e-06,8.55696e-09,0.00236434,0.00146896,2.11106e-05,5.71609e-05,1.0636e-06,2.3747e-06,7.77755e-07,0.0010939,0.00010939
1748,-8.00949e-06,0.0032515,0.00126227,0.00127028,4.669e-05,0,4.17421e-07,2.70598e+09,0.000146896,5.43749e-06,-0.00011407,-7.70648e-05,0.000937936,0.000867351,0.000159607,0,0.00188551,1.33054e-09,3.42001e-07,-2.72616e-07,3.10139e-10,0,2.45988e-10,9.17181e-10,0.00380993,0.0474547,0.0287348,0.00558962,0.0153736,8.8857e-10,0.000494064,1.51475e-05,3.95489e-06,2.51128e-06,2.56953e-06,1.63386e-06,0,4.11858e-10,3.15023e-06,8.48959e-09,0.00236494,0.0014683,2.11033e-05,5.58623e-05,8.69668e-07,1.79566e-06,7.71423e-07,0.0010939,0.00010939
1749,1.44224e-05,0.00310714,0.00130632,0.0012919,4.66644e-05,0,4.88955e-07,2.70561e+09,0.000159899,5.39433e-06,-0.000104695,-0.000100446,0.00101241,0.0010921,0.000268431,0,0.0027006,1.604e-09,2.58053e-07,-1.96937e-07,1.1376e-09,0,2.18561e-10,9.29007e-10,0.00519326,0.0474744,0.0287215,0.00570894,0.0151411,8.60432e-10,0.000490035,1.57498e-05,4.60159e-06,2.45147e-06,3.28283e-06,1.63296e-06,0,4.99715e-10,3.72357e-06,8.42162e-09,0.00236486,0.00146761,2.13174e-05,5.54252e-05,7.62475e-07,1.1174e-06,7.65118e-07,0.0010939,0.00010939
1750,1.20125e-05,0.00318572,0.0013221,0.00131009,4.66371e-05,0,1.71226e-06,2.70525e+09,0.000161009,5.35086e-06,-0.000109423,-5.58623e-05,0.000966635,0.00106173,0.00021059,0,0.00201449,1.03783e-09,2.70979e-07,-2.20747e-07,1.42629e-08,0,1.21314e-10,6.48282e-10,0.00411171,0.0474455,0.0287079,0.00567227,0.0151085,9.42853e-10,0.000486026,1.6211e-05,4.18781e-06,1.49322e-06,2.97301e-06,1.63201e-06,0,2.29979e-09,3.52348e-06,8.35341e-09,0.00236401,0.0014669,2.12021e-05,5.55062e-05,6.98002e-07,1.53595e-06,7.5885e-07,0.0010939,0.00010939
1751,0.000100481,0.00329401,0.00138983,0.00128935,4.66122e-05,0,1.03744e-06,2.70486e+09,0.000162139,5.31304e-06,-2.13964e-05,1.64201e-05,0.00096019,0.000993552,0.000213018,0,0.00171416,1.17244e-09,3.03789e-07,-2.3268e-07,6.7032e-09,0,1.51534e-10,7.3594e-10,0.00404666,0.0474061,0.0286942,0.00560569,0.0152041,8.7663e-10,0.000482177,1.65386e-05,4.16563e-06,1.47656e-06,2.83268e-06,1.63114e-06,0,1.35211e-09,3.50722e-06,8.29427e-09,0.00236272,0.00146618,2.10982e-05,5.6018e-05,6.47427e-07,1.84959e-06,7.52834e-07,0.0010939,0.00010939
1752,0.000141411,0.00338619,0.0014278,0.00128639,4.65852e-05,0,1.06661e-06,2.70447e+09,0.000156972,5.2759e-06,2.46817e-05,5.67072e-05,0.000967358,0.000996637,0.000213587,0,0.00183302,1.089e-09,3.14184e-07,-2.34629e-07,6.98282e-09,0,1.5187e-10,6.73e-10,0.00404666,0.0473679,0.0286804,0.00554129,0.0153424,8.78187e-10,0.000478374,1.63266e-05,4.07414e-06,1.88698e-06,2.79723e-06,1.6302e-06,0,1.40676e-09,3.41516e-06,8.23636e-09,0.00236152,0.00146547,2.1082e-05,5.62809e-05,7.11797e-07,1.85511e-06,7.46897e-07,0.0010939,0.00010939
1753,0.00017751,0.00338296,0.00146018,0.00128267,4.6558e-05,0,1.01324e-06,2.70407e+09,0.000162422,5.23966e-06,5.53924e-05,5.9167e-05,0.00100608,0.000976338,0.000213927,0,0.0021644,1.3255e-09,3.42096e-07,-2.6278e-07,6.36081e-09,0,1.91485e-10,8.52289e-10,0.00477784,0.0473463,0.0286667,0.00548142,0.0154902,8.17223e-10,0.000474623,1.62929e-05,4.28871e-06,2.14672e-06,3.19555e-06,1.62925e-06,0,1.37106e-09,3.72932e-06,8.17954e-09,0.00236042,0.00146476,2.09681e-05,5.68284e-05,9.36669e-07,1.43835e-06,7.41034e-07,0.0010939,0.00010939
1754,5.70166e-05,0.00334389,0.00134001,0.00128299,4.65317e-05,0,1.47281e-05,2.70368e+09,0.00016236,5.20391e-06,-7.87435e-05,-2.41079e-05,0.000972522,0.000886338,0.00019331,0,0.00238453,1.30578e-09,3.66167e-07,-2.91266e-07,1.52628e-07,0,1.70931e-10,9.24012e-10,0.00431883,0.0473424,0.0286531,0.00546676,0.0154409,8.47625e-10,0.000470915,1.56642e-05,3.80941e-06,2.20974e-06,3.00752e-06,1.62833e-06,0,2.21895e-08,3.6572e-06,8.1232e-09,0.00235978,0.00146406,2.07596e-05,5.62671e-05,1.08435e-06,1.26869e-06,7.35231e-07,0.0010939,0.00010939
1755,0.000100374,0.00323535,0.00136539,0.00126502,4.6506e-05,0,1.25572e-06,2.70329e+09,0.000160748,5.16815e-06,-2.02923e-05,-1.67133e-06,0.00100025,0.00109485,0.000235648,0,0.0027646,1.45746e-09,2.71514e-07,-2.0783e-07,8.93927e-09,0,1.53406e-10,9.99651e-10,0.00524695,0.0473539,0.0286399,0.00549008,0.0153967,8.34411e-10,0.000467239,1.59197e-05,4.23045e-06,1.9719e-06,3.06291e-06,1.62743e-06,0,1.73125e-09,3.58998e-06,8.06685e-09,0.00235928,0.00146337,2.08452e-05,5.62366e-05,8.65218e-07,1.13476e-06,7.29475e-07,0.0010939,0.00010939
1756,-4.7283e-06,0.003099,0.00125414,0.00125887,4.64816e-05,0,3.31696e-06,2.7029e+09,0.000145992,5.13246e-06,-0.000112688,-5.90414e-05,0.000917737,0.000962143,0.000232147,0,0.00336611,1.19128e-09,3.05534e-07,-2.39229e-07,3.09391e-08,0,1.94486e-10,7.18235e-10,0.00548821,0.0473824,0.0286269,0.00562239,0.015134,8.52065e-10,0.000463594,1.51104e-05,3.83499e-06,2.30063e-06,2.17019e-06,1.62657e-06,0,5.14885e-09,2.8605e-06,8.01087e-09,0.00235924,0.0014627,2.11711e-05,5.46623e-05,8.92491e-07,8.44294e-07,7.23775e-07,0.0010939,0.00010939
1757,3.9598e-05,0.00320039,0.00133604,0.00129645,4.64548e-05,0,1.1078e-05,2.70251e+09,0.000147033,5.09623e-06,-7.71539e-05,-6.91531e-05,0.000999261,0.00113634,0.000229197,0,0.00237481,7.44354e-10,2.80794e-07,-2.15532e-07,1.13786e-07,0,7.08054e-11,4.03532e-10,0.0044552,0.0473606,0.0286136,0.00559715,0.0151146,9.27624e-10,0.000459966,1.65096e-05,4.25625e-06,1.31998e-06,2.88165e-06,1.62563e-06,0,1.68486e-08,3.29846e-06,7.95372e-09,0.00235833,0.001462,2.08929e-05,5.58434e-05,6.24408e-07,1.24314e-06,7.18094e-07,0.0010939,0.00010939
1758,9.96916e-05,0.00330614,0.00139085,0.00129116,4.64277e-05,0,5.85479e-06,2.70212e+09,0.000174696,5.06e-06,-3.9492e-05,1.66405e-05,0.000997936,0.0010757,0.0002337,0,0.00212319,1.2076e-09,3.29176e-07,-2.61305e-07,5.80959e-08,0,1.19071e-10,8.3275e-10,0.00442047,0.0473028,0.0285995,0.00554975,0.0151912,9.5244e-10,0.000456367,1.63539e-05,4.10781e-06,1.32303e-06,3.54154e-06,1.62468e-06,0,8.51419e-09,4.14742e-06,7.89749e-09,0.00235653,0.00146128,2.10156e-05,5.59276e-05,9.17742e-07,1.94554e-06,7.12478e-07,0.0010939,0.00010939
1759,9.16764e-05,0.00339554,0.00138027,0.0012886,4.64026e-05,0,1.4694e-05,2.70173e+09,0.000161377,5.02449e-06,-4.30167e-05,-2.3179e-05,0.000979542,0.000895322,0.000188307,0,0.00191088,1.24064e-09,3.69576e-07,-2.93848e-07,1.52351e-07,0,1.56335e-10,9.26325e-10,0.00431883,0.0472762,0.0285858,0.00550014,0.0152351,8.57497e-10,0.000452811,1.59609e-05,3.93844e-06,2.07319e-06,3.02705e-06,1.62381e-06,0,2.18347e-08,3.64146e-06,7.84248e-09,0.00235577,0.00146057,2.08232e-05,5.59815e-05,1.06325e-06,1.72515e-06,7.06935e-07,0.0010939,0.00010939
1760,0.000117024,0.00337339,0.00140926,0.00129223,4.63749e-05,0,1.67133e-06,2.70134e+09,0.000155147,4.9893e-06,1.59113e-06,2.86946e-05,0.00101048,0.00105917,0.000213552,0,0.00214196,8.04688e-10,3.25033e-07,-2.5274e-07,1.34437e-08,0,9.11063e-11,5.77019e-10,0.00411171,0.0472463,0.028572,0.00544057,0.0153368,9.62755e-10,0.000449292,1.66052e-05,4.09323e-06,2.01501e-06,2.88258e-06,1.62284e-06,0,2.26093e-09,3.39842e-06,7.78759e-09,0.00235467,0.00145987,2.06669e-05,5.68222e-05,8.10464e-07,1.54895e-06,7.01438e-07,0.0010939,0.00010939
1761,0.000201349,0.00341479,0.00147228,0.00127093,4.63464e-05,-1.58274e-23,9.78719e-07,2.70089e+09,0.000165861,4.94718e-06,7.59083e-05,8.45973e-05,0.00101492,0.000976549,0.000214547,0,0.00202624,1.1062e-09,3.61485e-07,-2.76296e-07,6.58559e-09,0,1.46847e-10,7.70187e-10,0.00477784,0.0472227,0.0285583,0.00539233,0.0154954,8.25389e-10,0.000445636,1.65082e-05,4.3188e-06,1.78619e-06,3.21961e-06,1.62185e-06,-2.00662e-24,1.36905e-09,3.797e-06,7.72235e-09,0.00235343,0.00145915,2.07876e-05,5.72823e-05,9.32684e-07,1.45315e-06,6.95739e-07,0.0010939,0.00010939
1762,4.0764e-05,0.00333966,0.00132683,0.00128607,4.63196e-05,0,1.59098e-06,2.70044e+09,0.000149428,4.90628e-06,-6.88413e-05,-1.58557e-05,0.00096778,0.00104579,0.000224913,0,0.00264845,8.522e-10,3.31651e-07,-2.57834e-07,1.30921e-08,0,1.46567e-10,4.33871e-10,0.00476041,0.0472162,0.0285446,0.00540892,0.0154273,8.42861e-10,0.000442028,1.56798e-05,3.83409e-06,2.37122e-06,2.29717e-06,1.62091e-06,0,2.21465e-09,2.97807e-06,7.65865e-09,0.00235274,0.00145845,2.07627e-05,5.64184e-05,1.20512e-06,1.17419e-06,6.90108e-07,0.0010939,0.00010939
1763,7.86068e-05,0.00331931,0.00136156,0.00128295,4.62931e-05,0,3.75787e-07,2.69999e+09,0.000161743,4.86607e-06,-4.20846e-05,-1.38812e-05,0.00098174,0.00104338,0.000195709,0,0.00232142,7.25713e-10,3.24996e-07,-2.49969e-07,1.4368e-10,0,4.15635e-11,5.8003e-10,0.00412989,0.0472155,0.0285314,0.00539327,0.0154123,9.89195e-10,0.000438456,1.59535e-05,4.08251e-06,1.73658e-06,3.55637e-06,1.61998e-06,0,3.53443e-10,3.98941e-06,7.59565e-09,0.00235237,0.00145777,2.05329e-05,5.65939e-05,8.77242e-07,1.42213e-06,6.84524e-07,0.0010939,0.00010939
1764,8.01734e-05,0.00322507,0.00132131,0.00124114,4.62665e-05,0,1.14012e-06,2.69954e+09,0.00015328,4.82666e-06,-3.28064e-05,1.66545e-06,0.00094838,0.000847544,0.000177673,0,0.00149322,1.03974e-09,3.77145e-07,-3.10902e-07,8.29819e-09,0,1.03785e-10,8.00755e-10,0.0037437,0.0472024,0.0285179,0.00547735,0.0153193,9.23627e-10,0.000434923,1.57647e-05,3.89764e-06,1.43915e-06,2.6401e-06,1.61905e-06,0,1.63678e-09,3.23065e-06,7.5341e-09,0.00235113,0.00145708,2.11321e-05,5.60179e-05,1.09301e-06,1.91855e-06,6.79006e-07,0.0010939,0.00010939
1765,0.000123001,0.00329393,0.00138526,0.00126226,4.62398e-05,0,8.22975e-06,2.69909e+09,0.000149695,4.788e-06,6.52854e-06,3.3838e-05,0.00100593,0.00108165,0.000225091,0,0.00214652,8.36632e-10,3.38652e-07,-2.51294e-07,8.3923e-08,0,7.08111e-11,6.33729e-10,0.00439161,0.0471776,0.0285044,0.00545914,0.0153794,9.85622e-10,0.000431429,1.67582e-05,4.30144e-06,1.92936e-06,2.70036e-06,1.61811e-06,0,1.28887e-08,3.19344e-06,7.47369e-09,0.00234984,0.00145638,2.1191e-05,5.6951e-05,7.79754e-07,1.76163e-06,6.73547e-07,0.0010939,0.00010939
1766,0.000146028,0.00330403,0.00142651,0.00128048,4.62133e-05,0,5.70512e-07,2.69864e+09,0.000183051,4.75026e-06,3.87009e-06,2.83399e-05,0.00104665,0.00115118,0.000230689,0,0.00205251,7.12769e-10,3.08666e-07,-2.33329e-07,2.20671e-09,0,4.02439e-11,6.00175e-10,0.00450899,0.0471719,0.0284913,0.00539797,0.0154607,9.4059e-10,0.000427977,1.56229e-05,4.43979e-06,1.57797e-06,4.19963e-06,1.61719e-06,0,6.76018e-10,4.59967e-06,7.41516e-09,0.00234997,0.00145571,2.0825e-05,5.6786e-05,6.47711e-07,1.91353e-06,6.68165e-07,0.0010939,0.00010939
1767,0.000124921,0.00338067,0.00141141,0.00128649,4.61855e-05,0,7.27834e-06,2.69819e+09,0.000154649,4.71353e-06,4.46609e-06,2.21966e-05,0.00103431,0.001127,0.000237269,0,0.00197572,5.87915e-10,3.18356e-07,-2.43889e-07,7.37295e-08,0,4.50502e-11,4.05118e-10,0.0044552,0.0471516,0.0284779,0.0053531,0.0155409,9.4001e-10,0.000424571,1.60838e-05,4.08351e-06,1.60319e-06,3.01989e-06,1.61621e-06,0,1.13099e-08,3.56363e-06,7.35784e-09,0.00234916,0.00145501,2.06296e-05,5.70391e-05,8.61254e-07,2.03477e-06,6.62846e-07,0.0010939,0.00010939
1768,0.000155754,0.00331766,0.00143452,0.00127877,4.61586e-05,0,5.73011e-07,2.69774e+09,0.000184039,4.67767e-06,1.26227e-05,5.08553e-05,0.00105397,0.00114828,0.000233088,0,0.00208243,7.21649e-10,3.17893e-07,-2.3645e-07,2.18445e-09,0,3.7267e-11,6.07756e-10,0.00450899,0.0471396,0.0284646,0.00531778,0.0156113,9.43425e-10,0.000421207,1.6044e-05,4.35715e-06,1.81927e-06,4.17486e-06,1.61528e-06,0,6.68528e-10,4.61652e-06,7.3017e-09,0.00234865,0.00145432,2.05854e-05,5.70593e-05,6.34768e-07,2.01567e-06,6.57589e-07,0.0010939,0.00010939
1769,8.50732e-05,0.00346107,0.00138888,0.00130381,4.61324e-05,0,6.72392e-06,2.69729e+09,0.000156884,4.64282e-06,-3.70454e-05,-6.09981e-06,0.000996798,0.000992112,0.000176299,0,0.0012352,8.64205e-10,3.9088e-07,-2.87356e-07,6.77577e-08,0,1.27399e-10,6.4934e-10,0.00360601,0.0471025,0.0284505,0.00531502,0.0156246,8.77986e-10,0.00041789,1.63701e-05,3.78323e-06,1.43446e-06,2.76601e-06,1.61436e-06,0,1.06147e-08,3.42164e-06,7.24708e-09,0.00234695,0.0014536,2.05468e-05,5.72647e-05,1.17056e-06,2.52989e-06,6.52403e-07,0.0010939,0.00010939
1770,0.000160137,0.00343028,0.00143927,0.00127913,4.6104e-05,0,6.18801e-06,2.69684e+09,0.000170393,4.60823e-06,2.50521e-05,6.94038e-05,0.00102936,0.00106569,0.000242495,0,0.00222027,9.61555e-10,3.22136e-07,-2.56659e-07,6.20588e-08,0,1.08463e-10,6.82906e-10,0.00442047,0.0470733,0.0284365,0.00530562,0.0156987,9.58838e-10,0.000414601,1.69155e-05,4.09059e-06,2.30523e-06,3.50232e-06,1.61337e-06,0,9.31256e-09,4.06376e-06,7.19276e-09,0.00234541,0.00145288,2.08546e-05,5.76947e-05,9.23092e-07,2.15937e-06,6.4726e-07,0.0010939,0.00010939
1771,0.000150036,0.00344158,0.00143604,0.00128601,4.60788e-05,0,7.01329e-06,2.69641e+09,0.000152289,4.5729e-06,3.22387e-05,3.62619e-05,0.0010481,0.00113441,0.000240567,0,0.00194842,5.99872e-10,3.08465e-07,-2.38852e-07,7.09504e-08,0,4.81185e-11,4.07794e-10,0.0044552,0.0470737,0.0284232,0.0052871,0.0157595,9.43485e-10,0.000411318,1.62496e-05,4.1195e-06,1.75134e-06,3.01737e-06,1.61248e-06,0,1.12618e-08,3.53161e-06,7.13778e-09,0.00234517,0.00145219,2.07819e-05,5.78091e-05,8.27555e-07,2.05906e-06,6.42136e-07,0.0010939,0.00010939
1772,6.70964e-05,0.00339019,0.00138187,0.00131478,4.60506e-05,-1.52806e-23,9.86311e-06,2.69597e+09,0.000149366,4.53821e-06,-5.06203e-05,-8.40357e-06,0.0010206,0.00110319,0.000249038,0,0.00197329,6.34649e-10,3.12505e-07,-2.42248e-07,1.01343e-07,0,5.61871e-11,4.64812e-10,0.00451079,0.0470559,0.0284094,0.00526728,0.0157569,9.46892e-10,0.000408072,1.63621e-05,4.08333e-06,1.72699e-06,2.44619e-06,1.6115e-06,-1.38063e-24,1.48103e-08,2.97048e-06,7.08352e-09,0.00234449,0.00145148,2.06379e-05,5.76972e-05,9.20229e-07,2.19197e-06,6.37063e-07,0.0010939,0.00010939
1773,7.91387e-05,0.00323852,0.00136094,0.0012818,4.60261e-05,0,4.57174e-07,2.69554e+09,0.000159323,4.50428e-06,-3.91198e-05,-3.10115e-05,0.00104436,0.00108537,0.000277002,0,0.00274949,1.12755e-09,3.06418e-07,-2.36915e-07,9.97184e-10,0,9.69929e-11,7.3806e-10,0.00519326,0.047075,0.0283961,0.00535241,0.0156238,8.80976e-10,0.000404864,1.56357e-05,4.38882e-06,2.76035e-06,3.24331e-06,1.61063e-06,0,4.72123e-10,3.70513e-06,7.03037e-09,0.00234439,0.0014508,2.07076e-05,5.70644e-05,9.7005e-07,1.28639e-06,6.3205e-07,0.0010939,0.00010939
1774,-1.7668e-05,0.0030904,0.00124025,0.00125792,4.60016e-05,0,2.72649e-06,2.6951e+09,0.000147826,4.47026e-06,-0.000126689,-5.99539e-05,0.00091492,0.00095615,0.000235105,0,0.00311242,9.2763e-10,3.38123e-07,-2.6476e-07,2.5249e-08,0,1.42697e-10,5.51451e-10,0.00548821,0.0471063,0.0283832,0.00552893,0.0152997,8.52507e-10,0.000401677,1.54553e-05,3.85303e-06,2.45625e-06,2.16624e-06,1.60976e-06,0,4.30972e-09,2.87815e-06,6.97712e-09,0.00234416,0.00145013,2.10591e-05,5.56546e-05,8.44587e-07,8.52766e-07,6.27068e-07,0.0010939,0.00010939
1775,4.65722e-05,0.00313821,0.00132058,0.00127401,4.59755e-05,0,1.17906e-06,2.69466e+09,0.000154741,4.43588e-06,-6.78087e-05,-5.95166e-05,0.00097622,0.0010982,0.000230731,0,0.00283831,1.18806e-09,2.75683e-07,-2.17675e-07,8.81239e-09,0,8.66855e-11,8.57309e-10,0.00524695,0.047109,0.0283703,0.00558774,0.0151805,8.42837e-10,0.000398502,1.5973e-05,4.39832e-06,1.62532e-06,3.09108e-06,1.60885e-06,0,1.6486e-09,3.48239e-06,6.92343e-09,0.00234364,0.00144946,2.11256e-05,5.58173e-05,7.24291e-07,1.02265e-06,6.22109e-07,0.0010939,0.00010939
1776,2.59952e-05,0.00325575,0.00131718,0.00129118,4.59496e-05,-2.69544e-23,1.42956e-05,2.69423e+09,0.000158093,4.4017e-06,-0.000104845,-6.38186e-05,0.000948905,0.00089405,0.000186015,0,0.00235204,1.10679e-09,3.90218e-07,-3.07986e-07,1.48752e-07,0,1.47602e-10,8.11072e-10,0.00431883,0.0470791,0.028357,0.00556242,0.0151412,8.63504e-10,0.000395352,1.59616e-05,4.11114e-06,1.73693e-06,3.05047e-06,1.60794e-06,-2.43589e-24,2.10003e-08,3.57392e-06,6.87037e-09,0.00234271,0.00144877,2.09626e-05,5.5775e-05,9.18619e-07,1.18941e-06,6.17196e-07,0.0010939,0.00010939
1777,0.00016083,0.00333045,0.00144582,0.00128499,4.59202e-05,0,5.80079e-06,2.69379e+09,0.000169623,4.36816e-06,2.69589e-05,4.69162e-05,0.000965465,0.00107799,0.000239995,0,0.00225654,1.13067e-09,3.44228e-07,-2.68608e-07,5.81376e-08,0,1.60124e-10,7.69783e-10,0.00450625,0.047021,0.0283432,0.00550841,0.0152905,8.98223e-10,0.000392238,1.70375e-05,4.10023e-06,1.57666e-06,3.3797e-06,1.60692e-06,0,8.53826e-09,3.84034e-06,6.81827e-09,0.0023409,0.00144805,2.10553e-05,5.70441e-05,8.47861e-07,1.32078e-06,6.12338e-07,0.0010939,0.00010939
1778,5.93267e-05,0.0032373,0.00131328,0.00125395,4.58936e-05,0,4.82057e-06,2.69336e+09,0.000143187,4.33544e-06,-4.71223e-05,-8.53062e-06,0.000955316,0.000923469,0.000209336,0,0.00274579,9.41475e-10,3.34989e-07,-2.67337e-07,4.76572e-08,0,9.38147e-11,6.6992e-10,0.00481767,0.0470247,0.0283304,0.00553172,0.0152266,9.37441e-10,0.000389163,1.48046e-05,3.85301e-06,1.96497e-06,2.41751e-06,1.60599e-06,0,6.96513e-09,2.89688e-06,6.7679e-09,0.00234102,0.0014474,2.11917e-05,5.55628e-05,1.11903e-06,1.37388e-06,6.07552e-07,0.0010939,0.00010939
1779,0.000188791,0.00337026,0.00147424,0.00128545,4.58675e-05,0,5.55545e-06,2.69292e+09,0.00015287,4.30295e-06,7.19301e-05,8.31932e-05,0.00101162,0.0009681,0.000194283,0,0.00176278,9.84811e-10,3.32142e-07,-2.52056e-07,5.55178e-08,0,9.329e-11,7.89088e-10,0.00359994,0.0469753,0.0283167,0.00546022,0.0154295,9.68373e-10,0.000386114,1.77778e-05,4.28179e-06,1.37728e-06,2.68267e-06,1.60508e-06,0,8.30123e-09,3.18484e-06,6.71713e-09,0.0023391,0.00144668,2.11176e-05,5.76875e-05,6.33104e-07,1.56938e-06,6.0279e-07,0.0010939,0.00010939
1780,0.000146933,0.00346659,0.0014437,0.00129677,4.58391e-05,0,1.6303e-06,2.69248e+09,0.000160145,4.27152e-06,2.67257e-05,6.55192e-05,0.00102271,0.00106236,0.000217813,0,0.0016455,7.87258e-10,3.27032e-07,-2.56358e-07,1.36021e-08,0,9.38316e-11,5.7113e-10,0.00411171,0.0469528,0.0283032,0.00538688,0.0155622,9.72558e-10,0.00038311,1.59514e-05,4.03732e-06,1.24689e-06,2.93782e-06,1.60409e-06,0,2.27536e-09,3.53248e-06,6.66876e-09,0.00233859,0.00144599,2.08397e-05,5.73526e-05,8.8218e-07,2.13144e-06,5.98117e-07,0.0010939,0.00010939
1781,9.55077e-05,0.00326876,0.00133361,0.0012381,4.58144e-05,0,1.24717e-06,2.69207e+09,0.000150347,4.24334e-06,-1.45152e-05,1.80815e-05,0.000952653,0.000847045,0.000178733,0,0.00159449,1.08469e-09,3.71318e-07,-3.03638e-07,9.30395e-09,0,1.24493e-10,8.13605e-10,0.0037437,0.0469532,0.0282901,0.00545985,0.0154843,9.18745e-10,0.000380204,1.53344e-05,3.79618e-06,1.76317e-06,2.62844e-06,1.60322e-06,0,1.82082e-09,3.19175e-06,6.62495e-09,0.00233786,0.00144532,2.12105e-05,5.64114e-05,1.17904e-06,2.34047e-06,5.93585e-07,0.0010939,0.00010939
1782,0.000171835,0.00336515,0.00145456,0.00128272,4.57882e-05,0,6.04725e-06,2.69166e+09,0.000171989,4.21496e-06,3.53716e-05,5.38055e-05,0.000988975,0.00107414,0.000247364,0,0.0020217,1.20639e-09,3.39067e-07,-2.63785e-07,6.05341e-08,0,1.86789e-10,8.14256e-10,0.00450625,0.0469249,0.0282765,0.00542216,0.0155957,8.99625e-10,0.000377318,1.73883e-05,4.08409e-06,1.95397e-06,3.42037e-06,1.60231e-06,0,9.0541e-09,3.91195e-06,6.58038e-09,0.00233638,0.00144461,2.11201e-05,5.79712e-05,8.41373e-07,1.90068e-06,5.89072e-07,0.0010939,0.00010939
